@relation cortex-nuclear

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute class {c-CS-s,c-CS-m,c-SC-s,c-SC-m,t-CS-s,t-CS-m,t-SC-s,t-SC-m}

@data
2.276677,-4.815146,-0.650007,-0.067552,0.13621,0.865176,-1.356057,2.003687,-1.597113,0.514481,0.903252,0.473565,0.746871,0.878586,-2.774165,0.027981,1.27918,-1.193759,-0.346042,0.067157,-0.599553,0.897917,0.530569,-0.126385,0.305513,0.014182,0.046812,t-CS-s
1.216582,-4.455034,-0.889155,-1.08139,-0.010173,0.40319,-1.681024,1.746127,-1.059536,0.777083,0.157319,-0.517608,0.637324,1.645002,-1.478048,-0.07504,0.378251,-0.527234,-0.386389,-0.304964,-0.741649,0.606465,0.629304,0.267707,0.392576,-0.443037,-0.192662,t-CS-s
1.162263,-4.298347,-0.785767,-0.683478,-0.031998,0.332684,-1.841585,1.525931,-1.219619,0.707588,-0.080279,-0.261027,0.295656,1.323709,-2.031508,-0.15531,0.494922,-0.80661,-0.476382,0.041344,-1.283415,0.597836,0.469465,0.127284,0.570672,0.075148,-0.412723,t-CS-s
0.948806,-4.681862,-0.139222,-0.052886,0.864934,0.814643,-1.714037,2.047924,-1.227606,0.844909,0.14894,0.275172,0.504134,1.446763,-1.790477,-0.018378,0.820308,-1.209293,-0.695887,0.404019,-0.858183,0.406682,0.205387,0.326323,0.478319,0.142159,-0.309172,t-CS-s
-0.552382,-3.799461,-0.176168,-1.620023,0.070469,0.066482,-2.151909,1.554117,-1.154947,1.104393,-0.407611,-0.419696,0.15151,1.574246,-1.215327,-0.11409,0.194299,-0.70895,-0.347808,-0.536114,-1.458037,0.191334,0.32962,0.70379,0.72465,-0.022149,-0.46407,t-CS-s
0.240659,-3.556923,0.127552,-1.885512,-0.15623,-0.195058,-2.070545,1.532161,-1.185933,0.792369,-0.515639,-0.631989,0.09498,1.27049,-1.359674,-0.072088,0.360447,-0.432586,-0.235956,-0.11778,-1.164843,0.367773,0.368115,0.711675,0.562379,-0.34167,-0.455718,t-CS-s
-1.493207,-3.8401,0.503739,-0.680276,1.223057,0.184479,-1.961545,2.293256,-1.002117,0.938888,-0.140884,0.026771,0.211897,1.609246,-1.471207,-0.053647,0.412391,-1.20568,-0.774534,0.313041,-0.966021,0.279686,0.225608,0.585337,0.399317,0.272395,-0.494755,t-CS-s
-2.59271,-3.6794,0.817808,-1.549607,0.399394,-0.354289,-2.050531,1.834846,-1.189188,0.927665,-0.451244,-0.51553,0.339491,1.138187,-1.442778,0.167917,0.209297,-0.710147,-0.459412,-0.882947,-0.953049,0.609488,1.098388,0.017103,0.217474,-0.466823,-0.373472,t-CS-s
-2.158883,-3.56322,0.89906,-1.38884,0.3509,-0.264424,-1.998775,1.746703,-1.094259,0.966605,-0.528359,-0.439416,0.317938,1.058502,-1.610672,-0.259813,0.047264,-0.518898,-0.661216,-0.459218,-0.848395,0.412701,0.782706,0.115834,0.698982,-0.372615,-0.374854,t-CS-s
-0.028604,-3.53981,2.109463,-0.847782,1.678794,-0.101272,-1.809265,2.32807,-1.134725,0.529769,-0.032731,0.031672,0.41318,1.38585,-1.558165,-0.132108,0.166316,-1.354924,-0.6795,-0.070726,-0.640066,0.564034,0.600467,0.242161,0.766248,-0.129287,-0.225375,t-CS-s
4.034729,-5.429385,-3.567435,-1.784267,-2.440292,0.99955,-0.468332,0.508941,-1.072891,0.81071,-0.073827,-0.865162,-0.28347,1.289713,-2.100102,0.561672,0.399994,-0.13582,-0.132768,-0.501106,-1.623828,0.561256,0.572001,0.051474,0.162033,-0.60638,-0.010092,t-CS-s
3.773457,-5.430565,-2.427058,-0.914809,-1.817644,0.960835,-0.108376,0.80165,-1.320399,0.161866,0.129212,-0.154864,-0.183294,1.532591,-1.589524,0.6137,0.26881,-0.815346,0.005498,-0.437324,-1.425153,0.249577,0.463119,-0.154142,-0.383585,-0.822242,0.57636,t-CS-s
4.497711,-5.155515,-1.435766,-0.516201,-1.144602,1.188611,-0.106808,1.237594,-0.948493,0.221014,0.178893,-0.390968,-0.29949,1.124524,-1.839863,0.354818,0.595701,-1.043694,-0.418418,-0.093789,-1.390239,0.38224,0.299947,0.159594,0.004692,-0.692808,0.294925,t-CS-s
0.694059,-4.055806,-2.068701,-2.89399,-1.752022,0.589658,-0.863712,0.301374,-0.825176,0.497048,-0.414931,-0.752521,-0.168194,1.61105,-0.89476,0.135981,-0.009661,-0.404418,-0.19334,-0.229191,-0.766711,0.248354,0.405483,-0.165369,0.583679,-0.2134,0.384636,t-CS-s
0.538635,-3.851688,-1.852616,-2.784908,-1.740726,0.371564,-0.831932,0.585897,-0.786253,0.659117,-0.354822,-0.774441,-0.489539,1.629699,-1.600705,0.039591,-0.126707,-0.313753,-0.187711,-0.125278,-1.079309,0.527873,0.102586,0.241407,0.695472,-0.233185,0.313584,t-CS-s
0.154247,-4.26055,-0.491419,-1.620996,-0.978529,1.043015,-0.833538,0.995838,-0.572348,0.509907,-0.437107,-0.371507,-0.149484,1.499171,-1.537731,0.076521,0.40174,-0.393867,-0.159094,-0.113146,-1.040978,0.100624,-0.257246,-0.242216,0.439042,-0.080862,0.483626,t-CS-s
-2.214391,-2.889188,-0.679619,-2.831676,-1.017685,0.348338,-1.321035,1.076109,-0.405964,0.527913,-0.819645,-0.888623,-0.385649,1.983921,-1.010098,-0.434056,0.421843,0.012045,-0.176236,-0.187489,-0.79751,0.512525,0.026227,-0.197268,0.329276,-0.011864,0.026682,t-CS-s
-1.008657,-2.999081,0.591906,-2.700807,-0.936136,0.261552,-1.184414,1.280419,-0.430998,0.173211,-0.538153,-0.704091,-0.779284,1.665669,-0.938385,0.041635,-0.262749,-0.332068,-0.047476,0.110364,-0.860295,0.293078,-0.067204,0.316375,0.580005,-0.018052,0.278648,t-CS-s
-1.74745,-3.380374,0.765591,-2.233946,-0.761083,0.831109,-1.453303,1.400131,-0.215997,0.419804,-0.760625,-0.909673,-0.546688,1.4825,-1.5565,-0.000654,0.398466,-0.175225,0.197542,0.135625,-1.425565,-0.035332,-0.446711,0.001236,0.574715,-0.057845,-0.170338,t-CS-s
-3.598417,-3.81127,1.409943,-1.556989,0.232262,0.783305,-0.762247,1.716286,-0.924073,0.509269,-0.88028,-2.065056,-1.058531,0.960127,-0.504032,0.453098,-0.72916,-0.916997,0.265706,-0.637677,-0.923476,0.187401,-0.09819,0.17218,0.297564,-0.588601,-0.876061,t-CS-s
-3.12242,-3.676248,0.980344,-1.58911,-0.163367,0.913559,-0.88088,1.500226,-0.980028,0.836194,-1.157224,-2.512839,-1.418907,1.208258,-0.797819,0.753651,-0.920284,-0.822132,0.041663,-0.916073,-1.159985,0.164892,0.070565,0.461709,0.580994,-0.858723,-0.683524,t-CS-s
-1.968172,-2.946753,1.11605,-1.46197,-0.098047,0.544764,-1.094804,1.015072,-1.104195,1.040286,-0.776862,-2.101554,-0.953207,1.232001,-1.026839,0.339944,-1.147901,-1.66716,0.109109,-1.256615,-1.642655,-0.46485,0.535407,-0.452762,0.517838,-1.804045,-1.92975,t-CS-s
-3.111269,-2.131236,1.201673,-2.793447,-0.08824,-0.609234,-0.846593,0.866293,-1.026819,0.348745,-0.212084,-1.156962,-0.565771,0.459134,-0.396237,0.319237,0.096701,-0.613776,0.053166,-0.533946,-0.865296,-0.073713,-0.086661,0.62839,0.344179,-0.156275,-0.82987,t-CS-s
-2.898696,-2.424558,0.861185,-3.030318,-1.071365,-0.476008,-1.337174,0.54865,-1.087404,0.45096,-0.799772,-1.344285,-0.833027,0.809207,-0.825287,0.678157,-0.794832,-1.070884,0.458172,-0.628684,-0.835395,-0.256898,-0.192229,0.643648,0.707827,-0.242494,-0.322449,t-CS-s
-1.807406,-2.200229,0.630367,-3.093651,-1.214784,-0.289575,-1.290451,0.379806,-1.345213,0.853502,-0.77133,-1.179907,-0.364532,1.25568,-0.884677,0.74675,-0.388424,-0.452246,-0.176148,-0.507724,-0.918312,-0.326424,0.185133,0.011606,0.772254,-0.653171,-0.481923,t-CS-s
-1.646538,-0.245058,-3.199006,-2.168998,-0.953568,2.020169,2.617582,0.259921,-0.852523,-2.505841,0.445722,-1.78066,0.695953,0.405483,-1.017208,-0.261075,-1.102083,-0.661109,0.055877,0.554488,0.306536,-1.208268,-0.168582,-0.244599,-1.266256,0.212142,0.679533,t-SC-s
-1.753978,-0.108823,-2.933149,-1.934615,-0.547231,2.155175,2.61757,0.194897,-0.98979,-2.361266,0.594102,-1.999708,0.739279,-0.002253,-1.327534,-0.24221,-1.095012,-0.798297,0.20198,0.335402,0.327139,-1.041228,0.038391,-0.394181,-1.210902,0.031539,0.643961,t-SC-s
-0.364969,-0.085925,-2.02225,-1.708021,0.089686,2.243183,3.045005,0.580168,-1.338117,-2.779119,0.952381,-1.751014,0.943896,0.028258,-1.718403,0.038189,-1.249988,-0.902983,0.114821,0.560168,0.434709,-0.891544,-0.012871,-0.252675,-1.355786,0.067607,0.742859,t-SC-s
-3.62897,0.300021,-3.427222,-2.898902,-1.74716,1.458241,1.838233,-0.338628,-0.624565,-1.62987,-0.257037,-1.853563,0.919406,0.752437,-0.617457,-0.497953,-0.832613,-0.106034,-0.022419,0.707537,0.644696,-1.129574,-0.175965,-0.348745,-1.231287,0.075755,0.65091,t-SC-s
-3.538187,0.256362,-2.528781,-2.27188,-1.115799,1.640536,1.989191,-0.142369,-1.01887,-2.12617,0.209751,-1.61353,0.597434,0.162217,-0.975862,-0.416867,-0.938768,-0.506441,-0.285538,0.543209,0.303336,-0.991032,-0.19331,-0.39794,-0.868725,0.359101,0.353442,t-SC-s
-2.550781,0.427472,-2.07116,-2.174529,-0.791664,1.644594,2.164201,-0.204839,-1.216876,-2.12359,0.270241,-1.18754,0.862992,0.314574,-1.070473,-0.237388,-1.178046,-0.926691,-0.154561,0.469539,0.48836,-0.69625,-0.320345,-0.081087,-1.101746,0.362226,0.703385,t-SC-s
-8.509287,-0.085413,-3.172501,-2.271061,-1.35251,1.141685,1.28316,-0.164076,-0.457418,-1.10478,-0.464154,-1.611432,0.8606,0.803851,-0.648825,-0.621291,-0.641304,-0.515748,-0.533928,0.862792,0.842225,-0.325522,-0.496272,-0.584613,-0.997698,0.413298,0.469759,t-SC-s
-6.557033,0.329622,-1.714521,-1.905423,-0.45136,1.140281,1.525268,0.162344,-0.598967,-1.649969,-0.208934,-1.160689,0.598282,0.413619,-0.893941,-0.428815,-0.939217,-0.764266,-0.411914,0.430158,0.368959,-0.298984,-0.404142,-0.325215,-0.868684,0.392412,0.360983,t-SC-s
-5.148582,0.681155,-0.802947,-1.71518,0.043321,1.182457,1.806464,0.304915,-0.961381,-2.074524,0.156738,-1.076957,0.594632,0.203514,-1.030269,-0.397349,-1.097029,-1.15486,-0.550282,0.624734,0.658358,-0.414852,-0.461342,-0.131729,-0.896337,0.411182,0.424349,t-SC-s
-8.943653,0.745446,-2.253111,-2.877679,-2.531741,0.775942,0.455095,-0.845289,-0.01989,-1.400079,-1.105141,-1.749985,0.180551,0.418286,-0.711564,-0.650903,-0.929749,-0.08146,-0.2421,0.691506,0.491153,-0.364811,-0.862594,-0.299989,-0.547549,0.802284,-0.085509,t-SC-s
-8.770423,0.69414,-1.657847,-2.384607,-1.647069,0.939436,0.83588,-0.388076,-0.385131,-1.553678,-0.691646,-1.440799,0.250616,0.443228,-0.919629,-0.77035,-1.029835,-0.242692,-0.520867,0.751892,0.294898,-0.220906,-0.433528,-0.342685,-0.566788,0.507534,0.13456,t-SC-s
-5.585104,1.445408,-0.198187,-2.194873,-0.679372,0.865488,1.146488,-0.25984,-0.649848,-2.28555,-0.099026,-1.101108,0.558114,0.635406,-0.974188,-0.67426,-0.787733,-0.670624,-0.449924,1.044401,0.254557,-0.073243,-0.243873,-0.383359,-0.718242,0.591273,0.232592,t-SC-s
-10.044848,1.007535,-1.123182,-2.623813,-2.160339,0.64187,0.071601,-0.522375,-0.174335,-1.58499,-1.169731,-1.67887,-0.135426,0.095053,-1.253194,-0.749922,-0.737261,-0.274929,-0.587205,0.851479,0.262304,-0.086062,-0.825271,-0.472893,-0.734435,0.574892,-0.267753,t-SC-s
-9.905969,1.184997,-1.326523,-2.201372,-1.931081,0.744062,0.597635,-0.78461,-0.321941,-1.596482,-1.043334,-1.7074,0.372804,0.084221,-0.889554,-0.788204,-0.53307,-0.286642,-0.834507,0.860314,0.765134,-0.233345,-0.983455,-0.278715,-0.490858,0.103537,0.099575,t-SC-s
-6.049173,2.047052,-0.457298,-2.889761,-1.850349,0.447774,0.842618,-0.816777,-1.294518,-2.042914,-0.543075,-1.575794,0.265322,0.208458,-1.047954,-0.716099,-0.714969,-0.453835,-0.309044,1.230582,0.570144,-0.36206,-0.796593,-0.468763,-0.237948,0.206752,0.131406,t-SC-s
1.311959,-0.756573,-2.748991,-1.237712,-0.991717,2.52361,1.902716,-0.889405,-0.445071,-1.006647,1.396857,-1.488142,0.990784,-0.509513,-0.015206,-1.127867,0.524065,0.735046,-0.026447,-0.337436,0.074522,-0.5689,-0.140097,0.818581,-0.542899,-0.70218,0.330259,t-SC-s
-0.414226,-1.028127,-3.082625,-1.198265,-1.099904,2.511072,1.949557,-0.731496,-0.242617,-0.763306,1.034832,-1.754678,0.819177,-0.357155,0.185507,-1.285695,0.522843,0.919821,0.091871,-0.097153,0.055752,-0.381839,-0.068196,0.456973,-0.463489,-0.532667,0.38666,t-SC-s
-0.842355,-1.654498,-4.127041,-1.832377,-1.259138,2.401563,1.75084,-0.790346,0.02106,-0.785884,0.80908,-1.807448,0.909178,-0.159379,0.526488,-1.379065,0.295055,0.452178,0.104956,-0.267579,0.137344,-0.373072,-0.074079,0.540676,-0.428518,-0.515598,0.420055,t-SC-s
-2.293246,-0.839269,-2.481887,-1.048987,-0.964357,2.378598,1.357999,-1.072468,-0.206494,-0.66676,0.915399,-0.76565,1.182114,0.113791,0.337152,-0.773949,0.367033,0.192445,0.022391,-0.128313,-0.072283,-0.591555,0.338928,0.687528,-0.694593,-0.272539,0.473301,t-SC-s
-3.830621,-0.979088,-3.076573,-1.334928,-1.082312,1.940462,1.465429,-0.962561,-0.123635,-0.663486,0.801457,-0.973689,1.24154,0.093882,0.588703,-0.839593,0.279539,0.299632,0.256578,0.153925,-0.050087,-0.326921,0.200571,0.756358,-0.576234,-0.22683,0.524393,t-SC-s
-3.986748,-1.516169,-3.329465,-1.507301,-0.987968,2.219025,1.379373,-0.962591,0.187281,-0.744165,0.557373,-1.162483,1.21054,0.312355,0.70196,-0.965935,0.248112,0.237507,0.217977,-0.135664,0.174974,-0.330319,0.110883,0.588492,-0.567095,-0.324462,0.56684,t-SC-s
-4.848605,-0.230658,-1.202316,-0.513219,-0.793629,2.080562,0.996756,-0.902509,-0.361106,-0.343146,0.418519,-0.457679,1.470592,0.058425,0.300268,-0.605335,0.588507,0.374042,0.045067,-0.151907,-0.250722,-0.436626,0.216549,0.650488,-0.684536,-0.100089,0.369924,t-SC-s
-8.014872,-0.789255,-2.749863,-1.071224,-1.376315,1.814306,1.005978,-1.017022,-0.421231,-0.038392,-0.090565,-0.882664,1.088428,-0.072549,0.501966,-0.916302,0.420432,0.458459,-0.08654,-0.563242,0.359212,-0.388318,-0.312965,0.431171,-0.539509,-0.35965,0.540373,t-SC-s
-7.54142,-0.965759,-3.029296,-1.236223,-1.576768,1.941177,0.788639,-1.033428,-0.037988,-0.003882,0.126123,-1.134786,1.100652,0.2377,0.696962,-1.060643,0.316028,0.662495,0.204966,-0.192887,0.357365,-0.54197,0.083742,0.490809,-0.415839,-0.320478,0.464113,t-SC-s
-7.348095,0.762275,-1.039906,-0.624338,-1.406248,1.668175,0.618933,-1.351,-0.690706,0.079779,0.067059,-0.431892,1.43714,-0.158515,0.397366,-0.85888,0.903372,0.574191,-0.245479,-0.149544,0.087613,-0.610954,0.314814,0.26384,-0.746212,-0.163371,0.238443,t-SC-s
-8.962044,0.26582,-2.260041,-1.186725,-2.039234,1.367221,0.601229,-1.118473,-0.569888,0.479845,-0.166157,-0.806525,1.302316,0.285323,0.317152,-0.839326,0.848659,0.881067,-0.028017,-0.10356,0.221977,-0.530595,-0.086867,0.163613,-0.71382,-0.190202,0.3466,t-SC-s
-8.757587,0.172338,-2.615631,-1.576199,-2.275897,1.332075,0.81907,-1.355462,-0.483421,0.255352,0.007266,-1.088121,1.019193,0.157766,0.831306,-0.886986,0.595145,0.955996,0.248456,-0.293575,0.405639,-0.388715,-0.119118,0.493283,-0.298712,0.233786,0.068657,t-SC-s
-10.733229,0.718079,0.01674,0.103382,-1.466697,1.698559,0.585501,-0.861259,-0.947582,0.626722,-0.021827,-0.907311,1.497527,-0.261674,-0.418835,-0.539639,0.438322,0.9732,-0.021181,-0.812126,0.497677,-0.406805,0.13737,0.579825,-0.423009,-0.667076,0.479968,t-SC-s
-10.541575,1.183698,-0.547985,-0.402813,-2.133607,1.218348,0.43477,-1.200184,-1.069107,0.167352,-0.153087,-0.855829,1.024257,-0.230706,-0.26225,-0.930841,0.867741,1.051573,-0.026139,-0.652265,0.104001,-0.421404,-0.163252,0.248613,-0.644365,-0.187177,0.200307,t-SC-s
-11.225549,0.884579,-1.828494,-1.093439,-3.279174,1.217707,0.359236,-1.570535,-0.665709,0.528532,-0.372057,-1.332693,0.933507,-0.260182,0.413601,-0.846519,0.603019,1.668192,0.236381,-0.767178,0.532696,-0.931991,-0.24662,0.038067,-0.04463,0.108148,-0.335551,t-SC-s
6.668663,-1.544179,-0.32927,-1.390931,-0.347539,2.74587,1.478674,0.438013,0.080489,-0.95249,1.605736,-0.263177,1.337966,-0.227606,-0.689477,-0.509372,0.425386,0.38658,-0.202943,0.20449,-0.372438,-0.961736,0.516119,0.587419,-0.807164,-0.489582,0.305892,t-SC-s
5.383951,-1.532299,-1.227323,-1.685875,-0.633281,2.547914,1.616422,0.266067,-0.253951,-0.70516,1.327196,-0.161219,1.54425,-0.179144,-0.465575,-1.061963,0.766527,0.608779,-0.301676,0.255879,-0.55996,-1.037321,0.149543,0.322953,-0.847157,-0.433372,0.187693,t-SC-s
5.969603,-1.140244,-1.403842,-1.972616,-0.452276,2.3123,1.706428,-0.310592,-0.286968,-0.923124,1.758243,-0.071484,1.667121,-0.275707,-0.402428,-0.930373,0.680125,0.414413,-0.3928,0.227073,-0.485013,-1.098596,0.211024,0.567224,-0.886393,-0.341552,0.065501,t-SC-s
4.86811,-1.062974,0.034732,-2.099219,-0.212329,2.190007,1.077741,0.183864,0.287173,-0.431592,1.350298,0.001269,1.837976,0.326439,0.055704,-0.74096,0.494226,0.310771,0.145648,0.355051,-0.159685,-0.597424,0.27698,0.441806,-0.646197,0.112555,0.163796,t-SC-s
2.802141,-1.163164,-1.085298,-2.417584,-0.654617,1.722498,0.924436,0.050289,0.018484,-0.065721,1.049791,0.090928,1.804782,0.479527,-0.091072,-0.824256,0.532638,0.376185,-0.013547,-0.002517,-0.296344,-0.593554,0.579403,0.490799,-0.759808,-0.033941,0.207712,t-SC-s
3.988835,-0.734202,-1.173541,-2.776513,-1.023377,1.849069,1.208155,-0.519093,-0.21795,-0.52689,1.472453,-0.150038,1.767484,0.377389,-0.116364,-0.889311,0.866073,0.561297,0.130297,0.191212,-0.269607,-0.718378,0.757985,0.787809,-0.840161,-0.346867,0.31282,t-SC-s
1.992363,-0.920861,1.044287,-2.551762,0.125183,1.643194,0.587223,0.546084,0.381742,-0.470254,0.718865,-0.014381,1.582844,0.663153,-0.220141,-1.034932,0.391911,-0.133775,0.207523,0.097859,-0.103186,-0.48263,0.667825,0.509094,-0.63337,-0.177761,0.286253,t-SC-s
-0.333304,-0.943446,-0.970569,-3.145555,-0.654301,1.109849,0.585207,-0.005091,0.32594,-0.107611,0.464274,-0.187415,1.830956,0.610646,0.240495,-0.895894,0.374638,0.395791,0.456844,0.175856,-0.234022,-0.506825,0.633546,0.630172,-0.821394,0.144233,0.099622,t-SC-s
1.260033,-0.541624,-0.400593,-3.190793,-0.836674,1.18311,0.555932,-0.318463,0.195619,-0.236962,0.738261,0.151321,1.822104,0.518612,0.032508,-0.765365,0.473511,0.275755,0.026679,0.069583,-0.497745,-0.634923,1.096871,0.76523,-0.708051,-0.346949,0.099615,t-SC-s
0.040218,0.238772,1.360252,-3.327778,-0.605631,0.920617,0.174554,0.402149,0.386023,0.055958,0.372615,-0.165163,1.72538,0.232223,0.136105,-0.498637,0.43373,0.581554,0.425858,-0.078841,0.098679,-0.556224,0.250584,0.823749,-0.660348,-0.023136,0.041164,t-SC-s
-0.766417,0.19565,0.069225,-3.422055,-1.168729,0.71472,0.023423,0.018071,0.382734,0.340195,0.06552,0.027665,1.849812,0.839783,-0.102934,-0.708539,0.789767,0.755723,0.462692,-0.204187,-0.461492,-0.567707,0.553063,0.907149,-0.546376,-0.265246,0.54681,t-SC-s
0.278663,0.482344,-0.069103,-4.168597,-1.121746,0.390411,0.110908,-0.256615,0.290935,0.084799,0.406287,-0.277065,2.12012,0.426768,0.282812,-0.656399,0.20155,0.401918,0.379112,0.063975,-0.074098,-0.556319,0.547158,1.060555,-0.493879,-0.338006,0.076454,t-SC-s
6.772343,-0.579708,-2.916979,-1.565186,0.639115,2.184747,0.277168,-0.405688,1.132156,0.045953,1.069613,0.179126,1.817233,-1.284786,-1.733948,1.018105,-0.367958,0.158469,-0.607658,0.464987,-0.761226,-0.02675,0.030298,-0.289772,-0.100453,-0.101199,-1.149902,t-SC-s
7.17946,-0.384521,-3.613708,-2.170448,0.42694,1.863644,0.083871,-0.557108,1.079222,0.186068,0.989125,0.515117,1.908726,-1.335751,-1.726649,0.904552,-0.109302,0.168562,-0.879059,0.298091,-0.903997,-0.175222,-0.175911,-0.486831,-0.068824,-0.499238,-0.774304,t-SC-s
8.020936,0.044578,-4.908088,-3.150742,-0.286994,1.511978,-0.04463,-1.142836,1.112962,0.158464,0.968025,-0.038142,2.055204,-1.28989,-1.701961,0.875713,-0.347472,0.327572,-0.864917,-0.01215,-1.066663,-0.247159,-0.315211,-0.229025,0.156869,-0.734712,-0.769242,t-SC-s
4.484423,0.034092,-1.605859,-1.663336,1.417193,1.791028,-0.102461,-0.1648,1.177277,0.693837,0.448293,0.108428,1.329284,-0.909898,-1.742305,0.81814,-0.20602,0.229163,-0.537194,0.238829,-0.858252,0.429949,-0.306824,-0.399885,-0.081414,-0.375222,-0.62032,t-SC-s
4.041092,0.414307,-2.221426,-1.751852,0.859219,1.561794,-0.215364,-0.658017,0.978569,0.859371,0.442031,0.338057,1.426304,-0.756782,-1.356456,0.895508,0.04544,0.329767,-0.722317,0.067367,-1.202905,0.083022,-0.362764,-0.487811,-0.058469,-0.26095,-0.733904,t-SC-s
3.188379,0.433625,-3.302271,-2.514748,0.361271,1.210997,-0.366315,-0.891941,0.831374,1.28228,0.155604,0.041447,1.226848,-0.543169,-1.326635,1.016883,-0.416436,0.433724,-0.769887,-0.190438,-1.058681,-0.135962,-0.462877,-0.747585,0.141815,-0.448224,-0.611708,t-SC-s
1.438183,0.211529,-0.843262,-1.915241,1.217444,1.232105,-0.585961,-0.100658,1.075584,1.0342,-0.067496,0.24369,1.113819,0.004543,-1.402275,0.568906,-0.196526,0.062541,-0.886723,0.324433,-0.706998,0.372713,-0.153088,-0.593705,0.076097,0.063709,-0.377613,t-SC-s
0.862326,0.333666,-1.995342,-2.517048,0.542388,0.936473,-0.658209,-0.395785,0.676049,1.098691,-0.380934,-0.073068,1.403916,0.107855,-1.05589,0.619586,-0.114614,0.243883,-0.691301,0.519238,-0.806318,0.175464,-0.60895,-0.590204,-0.213398,-0.037761,-0.339714,t-SC-s
-1.000299,0.33717,-3.164239,-2.837883,0.212548,0.466133,-0.776535,-0.503014,1.126984,1.585621,-0.253648,-0.018947,1.178173,-0.134269,-1.061642,0.758899,-0.096979,0.184448,-0.927708,0.010294,-0.927041,-0.039427,-0.57797,-0.672708,0.142817,0.242578,-0.84664,t-SC-s
3.065175,1.365709,2.547966,-2.338663,1.386466,1.360464,-0.69024,-0.326709,0.518882,0.626356,-0.028859,-0.914935,0.807858,-0.396106,-0.735117,1.16201,-0.59827,0.032951,-0.283301,0.324668,-0.368169,0.284376,0.021398,-0.530926,-0.327194,0.104218,-0.955479,t-SC-s
2.456989,0.709261,2.100546,-3.168941,1.223641,1.40223,-0.716026,-0.257058,0.826425,0.307153,-0.199624,-0.778587,1.079092,0.015357,-0.635211,1.542991,-1.056991,-0.322375,-0.641166,0.907662,-0.16472,0.405823,-0.125575,-0.150209,-0.62923,-0.031644,-0.585113,t-SC-s
1.792096,0.875912,1.520797,-3.353989,0.900542,1.176885,-0.690814,-0.323162,0.595976,0.4782,-0.38221,-0.559159,1.416707,-0.117366,-0.625963,1.212789,-0.978592,-0.039718,-0.47149,1.005502,-0.364463,0.250715,-0.342735,0.154334,-0.931388,-0.397386,-0.33639,t-SC-s
3.129672,2.200794,3.418482,-3.500627,1.108402,0.698134,-1.400784,-0.209152,1.173886,0.314649,-0.153431,0.025661,0.927138,-0.613108,-1.158327,1.635821,-0.420581,-0.048332,-0.103191,0.784871,-0.011982,-0.132487,-0.034189,-0.276339,-0.426327,0.045277,-0.152267,t-SC-s
2.405177,2.204674,3.10916,-3.902774,1.42063,0.280949,-1.266208,-0.014943,1.113302,0.065678,0.164111,-0.206056,1.150925,-0.785225,-0.991012,1.79277,-1.147262,-0.74485,-0.204875,1.032219,0.071137,0.299616,-0.378054,0.100319,-0.343977,0.108362,-0.769449,t-SC-s
-0.525395,1.95603,1.930934,-3.299554,1.083347,-0.104692,-1.377923,0.31114,0.692412,0.585951,-0.252653,0.497735,1.261695,-0.526546,-1.422663,1.660231,-0.63254,-0.091392,-0.478215,0.541421,0.148271,0.393593,-0.307097,0.006761,-0.484894,0.120374,-0.119454,t-SC-s
5.790349,-0.58738,-0.551258,0.559787,1.534766,2.833955,-0.021153,-0.160979,1.066853,-0.728773,0.762261,0.148614,-0.676315,-0.444798,-0.421573,0.790852,0.098101,0.505446,-1.215235,-0.448423,-0.143948,-1.084347,-0.733877,-0.195354,0.121612,-0.200431,-0.129769,t-SC-s
6.214979,-0.550276,-0.774826,0.282499,1.763871,2.587752,0.187052,-0.150097,0.728299,-0.923314,1.100575,0.169132,-0.861777,-0.463145,-0.479432,1.126404,0.264234,0.160677,-1.211784,-0.038176,-0.157007,-1.024851,-0.524419,0.217036,-0.038803,-0.587234,0.277101,t-SC-s
5.85482,-0.628501,-1.120441,0.275899,1.863667,2.499604,0.256359,-0.130593,0.83402,-0.824532,1.049974,0.447602,-0.555639,-0.493209,-0.40655,1.041322,0.498966,0.339292,-1.217375,-0.384695,-0.113924,-0.987742,-0.629117,0.374113,-0.247667,-0.820067,0.312008,t-SC-s
5.132554,0.045357,-0.611524,-0.370347,0.724269,2.246723,-0.58873,-0.969043,1.003654,-0.99217,0.341911,-0.17073,-0.534619,0.704654,-0.51653,0.742199,0.266462,0.726926,-0.829156,-0.231489,-0.24721,-0.659905,-0.535592,-0.156419,0.174119,-0.262593,-0.128022,t-SC-s
