@relation 'landsat-statlog-weka.filters.unsupervised.attribute.Remove-R3-4,7-8,11-12,15,19,23,27,31-32,35-36-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x5 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute class {1,2,3,4,5,7}

@data
78,97,82,85,106,92,111,91,88,102,87,84,106,91,88,112,88,107,88,107,3
82,102,85,85,102,88,102,87,84,106,91,84,102,87,88,107,88,107,88,103,3
85,102,85,89,106,84,102,87,84,102,87,92,106,87,88,103,88,107,84,103,3
85,102,89,89,106,84,102,87,92,106,87,88,106,87,88,107,84,103,84,103,3
89,106,89,85,106,92,106,87,88,106,87,88,106,87,84,103,84,103,88,103,3
89,106,85,89,102,88,106,87,88,106,87,88,106,87,84,103,88,103,84,103,3
93,111,93,85,102,92,111,94,92,102,87,88,98,79,92,107,88,103,84,95,3
93,111,85,82,92,92,102,87,88,98,79,84,98,79,88,103,84,95,80,95,3
82,92,74,67,75,84,98,79,72,81,65,64,73,65,80,95,71,75,64,68,7
74,79,67,63,63,72,81,65,64,73,65,60,66,61,71,75,64,68,64,68,7
67,75,63,67,71,64,73,65,60,66,61,64,66,65,64,68,64,68,76,87,7
63,63,67,70,75,60,66,61,64,66,65,64,66,65,64,68,76,87,84,95,7
67,71,70,67,71,64,66,65,64,66,65,64,62,65,76,87,84,95,76,83,7
67,71,78,89,106,64,62,65,76,89,87,84,106,94,76,83,76,95,80,107,7
78,88,89,85,106,76,89,87,84,106,94,76,102,91,76,95,80,107,71,99,3
78,102,74,63,97,64,98,91,60,102,91,57,102,94,60,95,60,95,53,95,1
74,102,63,57,97,60,102,91,57,102,94,57,94,87,60,95,53,95,50,83,1
63,97,57,57,84,57,102,94,57,94,87,53,85,87,53,95,50,83,53,79,1
57,97,57,50,79,57,94,87,53,85,87,50,73,76,50,83,53,79,53,71,1
50,79,50,50,71,50,73,76,50,66,72,53,69,72,53,71,53,64,50,68,1
47,67,47,50,67,50,66,76,50,66,76,53,66,76,53,64,53,61,56,68,1
47,71,50,50,71,50,66,76,53,66,76,60,73,76,53,61,56,68,64,83,1
50,67,50,50,75,53,66,76,60,73,76,60,77,79,56,68,64,83,64,95,1
50,71,50,53,84,60,73,76,60,77,79,60,89,83,64,83,64,95,64,99,1
50,75,53,57,84,60,77,79,60,89,83,60,94,87,64,95,64,99,68,99,1
53,84,57,57,75,60,89,83,60,94,87,60,81,76,64,99,68,99,60,91,1
57,84,57,53,71,60,94,87,60,81,76,57,73,76,68,99,60,91,64,95,1
57,75,53,53,71,60,81,76,57,73,76,53,73,76,60,91,64,95,60,83,1
53,71,53,53,79,53,73,76,53,73,79,57,73,76,60,83,53,75,56,79,1
53,79,53,50,79,57,73,76,57,77,76,57,81,83,56,79,56,87,56,87,1
53,79,50,53,84,57,77,76,57,81,83,57,85,79,56,87,56,87,56,87,1
50,79,53,53,88,57,81,83,57,85,79,57,85,83,56,87,56,87,56,87,1
53,84,53,53,84,57,85,79,57,85,83,53,85,79,56,87,56,87,56,83,1
53,88,53,50,84,57,85,83,53,85,79,57,85,79,56,87,56,83,56,83,1
53,88,57,60,88,53,81,79,53,85,83,57,89,87,60,87,56,83,56,91,1
57,88,60,57,92,53,85,83,57,89,87,60,94,87,56,83,56,91,60,91,1
57,88,60,60,88,60,98,87,60,94,83,57,85,87,56,91,56,91,56,91,1
60,88,60,57,106,57,85,87,57,94,87,60,102,94,56,91,56,95,60,95,1
57,106,63,67,111,60,102,94,60,106,94,64,106,94,60,95,68,103,64,103,1
63,111,67,67,106,60,106,94,64,106,94,68,111,98,68,103,64,103,68,107,1
67,106,70,63,102,68,111,98,72,111,98,68,102,87,68,107,71,112,68,112,1
63,102,63,67,92,68,102,87,68,89,83,68,94,83,68,112,71,103,68,99,1
60,92,63,63,106,50,62,98,53,66,91,60,94,87,43,31,43,34,46,48,2
63,102,63,63,106,53,66,91,60,94,87,64,98,91,43,34,46,48,53,75,1
63,106,74,67,106,64,98,91,68,98,91,68,102,91,53,75,64,95,64,99,1
67,106,63,63,97,68,102,91,64,98,87,64,98,87,64,99,64,95,60,99,1
63,102,63,63,92,64,98,87,64,98,87,64,85,87,64,95,60,99,64,91,1
63,97,63,67,92,64,98,87,64,85,87,68,89,94,60,99,64,91,71,91,5
63,92,67,67,88,64,85,87,68,89,94,72,94,94,64,91,71,91,76,95,5
67,92,67,63,88,68,89,94,72,94,94,76,89,94,71,91,76,95,76,99,5
67,88,63,70,88,72,94,94,76,89,94,72,89,91,76,95,76,99,80,95,5
63,79,67,67,79,60,69,72,64,69,68,68,69,68,60,61,60,57,53,54,7
67,75,67,63,71,64,69,68,68,69,68,60,66,68,60,57,53,54,56,57,7
67,79,63,60,63,68,69,68,60,66,68,60,66,68,53,54,56,57,56,61,7
63,71,60,60,71,60,66,68,60,66,68,64,66,68,56,57,56,61,60,64,7
72,85,80,80,89,92,107,85,84,103,81,84,99,85,84,103,88,103,88,103,3
80,89,80,80,98,84,103,81,84,99,85,84,103,81,88,103,88,103,88,103,3
80,98,88,92,111,84,103,81,88,107,88,88,112,92,88,103,88,103,88,107,3
88,111,92,88,102,88,107,88,88,112,92,88,107,92,88,103,88,107,88,107,3
88,102,84,84,102,88,107,92,88,107,88,88,103,85,88,107,93,107,88,107,3
84,106,84,84,102,88,107,88,88,103,85,88,107,85,93,107,88,107,88,103,3
84,102,84,92,106,88,103,85,88,107,85,84,103,81,88,107,88,103,88,103,3
92,106,88,88,106,84,103,81,84,103,81,88,103,81,88,103,79,95,79,103,3
88,106,88,88,106,84,103,81,88,103,81,84,103,85,79,95,79,103,84,99,3
88,111,92,92,102,84,103,88,92,107,85,88,103,81,84,99,93,107,84,103,3
92,102,88,84,98,88,103,81,84,95,85,80,95,74,84,103,84,99,84,95,3
88,98,84,72,81,84,95,85,80,95,74,71,75,59,84,99,84,95,79,87,7
84,98,72,64,73,80,95,74,71,75,59,64,68,63,84,95,79,87,67,75,7
72,81,64,60,66,71,75,59,64,68,63,64,68,67,79,87,67,75,75,83,7
60,66,64,64,66,64,68,67,76,87,81,84,95,85,75,83,84,103,88,103,7
76,89,84,76,102,76,95,88,80,107,96,71,99,88,84,107,79,111,67,99,3
76,102,64,60,102,71,99,88,60,95,88,60,95,92,67,99,55,87,51,87,1
57,102,57,53,85,53,95,88,50,83,85,53,79,81,51,83,48,75,48,72,1
53,69,50,50,66,50,68,70,53,64,74,53,61,67,51,64,48,61,51,61,1
50,66,50,53,66,53,64,74,53,61,67,56,68,74,48,61,51,61,51,68,1
50,66,53,60,73,53,61,67,56,68,74,64,83,85,51,61,51,68,59,72,1
53,66,60,60,77,56,68,74,64,83,85,64,95,85,51,68,59,72,59,79,1
60,73,60,60,89,64,83,85,64,95,85,64,99,92,59,72,59,79,59,79,1
57,73,53,53,73,64,95,88,60,83,78,53,75,74,63,87,63,87,59,83,1
53,73,53,57,73,60,83,78,53,75,74,56,79,78,63,87,59,83,59,95,1
53,73,57,57,77,53,75,74,56,79,78,56,87,85,59,83,59,95,63,99,1
57,73,57,57,81,56,79,78,56,87,85,56,87,81,59,95,63,99,67,99,1
57,77,57,57,85,56,87,85,56,87,81,56,87,78,63,99,67,99,63,95,1
57,81,57,57,85,56,87,81,56,87,78,56,87,81,67,99,63,95,63,95,1
57,85,57,53,85,56,87,78,56,87,81,56,83,81,63,95,63,95,67,95,1
57,85,53,57,85,56,87,81,56,83,81,56,83,81,63,95,67,95,67,95,1
53,85,57,60,94,56,83,81,56,91,85,60,91,85,63,95,63,95,59,95,1
57,89,60,60,98,56,91,85,60,91,85,56,91,85,63,95,59,95,59,91,1
60,94,60,60,94,60,91,85,56,91,85,56,91,85,59,95,59,91,55,87,1
60,98,60,57,85,56,91,85,56,91,85,56,91,85,59,91,55,87,55,91,1
57,94,60,60,106,56,95,88,60,95,92,68,103,92,63,95,67,99,67,103,1
60,106,64,68,111,68,103,92,64,103,96,68,107,96,67,103,67,107,67,107,1
68,111,72,68,102,68,107,96,71,112,103,68,112,92,67,107,67,111,71,111,1
72,111,68,68,89,71,112,103,68,112,92,71,103,88,67,111,71,111,71,111,1
68,102,68,68,94,68,112,92,71,103,88,68,99,88,71,111,71,111,71,107,1
68,89,68,68,94,71,103,88,68,99,88,60,95,85,71,111,71,107,71,103,1
64,94,60,53,77,56,75,85,46,48,103,43,36,121,63,87,51,45,44,29,2
60,89,53,53,73,46,48,103,43,36,121,43,34,132,51,45,44,29,44,37,2
53,77,53,50,62,43,36,121,43,34,132,43,31,132,44,29,44,37,44,37,2
53,73,50,53,66,43,34,132,43,31,132,43,34,125,44,37,44,37,44,32,2
50,62,53,60,94,43,31,132,43,34,125,46,48,107,44,37,44,32,44,32,2
53,66,60,64,98,43,34,125,46,48,107,53,75,92,44,32,44,32,48,34,2
60,94,64,68,98,46,48,107,53,75,92,64,95,88,44,32,48,34,51,58,2
64,98,68,68,102,53,75,92,64,95,88,64,99,88,48,34,51,58,59,87,1
64,98,64,64,85,64,95,85,60,99,85,64,91,88,63,95,63,95,63,95,5
64,98,64,68,89,60,99,85,64,91,88,71,91,92,63,95,63,95,75,99,5
68,89,72,76,89,71,91,92,76,95,99,76,99,96,75,99,75,99,75,99,5
72,94,76,72,89,76,95,99,76,99,96,80,95,96,75,99,75,99,75,95,5
64,73,60,64,69,60,61,70,60,61,74,60,57,70,51,51,51,54,51,48,5
60,69,64,68,69,60,61,74,60,57,70,53,54,70,51,54,51,48,48,42,5
64,69,68,60,66,60,57,70,53,54,70,56,57,67,51,48,48,42,48,48,5
68,69,60,60,66,53,54,70,56,57,67,56,61,67,48,42,48,48,51,54,5
60,66,60,64,66,56,57,67,56,61,67,60,64,67,48,48,51,54,59,61,5
92,107,84,84,99,84,103,83,88,103,83,88,103,87,90,100,90,100,90,104,3
84,103,84,84,103,88,103,83,88,103,87,88,103,83,90,100,90,104,90,100,3
84,103,88,88,112,88,103,83,88,103,83,88,107,87,90,100,86,100,86,100,3
88,107,88,88,107,88,103,83,88,107,87,88,107,87,86,100,86,100,86,104,3
88,112,88,88,107,88,107,87,88,107,87,93,107,92,86,100,86,104,90,104,3
88,103,88,84,103,88,107,87,88,103,87,88,103,79,90,104,86,100,86,104,3
84,103,84,88,103,88,103,79,79,95,79,79,103,79,86,104,86,104,82,96,3
88,103,84,84,103,79,103,79,84,99,79,84,99,79,82,96,82,96,82,96,3
84,103,92,88,103,84,99,79,93,107,87,84,103,79,82,96,90,104,90,109,3
88,103,84,80,95,84,103,79,84,99,79,84,95,83,90,109,82,100,82,96,3
80,95,71,64,68,84,95,83,79,87,71,67,75,62,82,96,86,96,82,91,7
71,75,64,64,68,79,87,71,67,75,62,75,83,79,86,96,82,91,78,87,7
64,68,64,76,87,67,75,62,75,83,79,84,103,92,82,91,78,87,86,100,7
64,68,76,84,95,75,83,79,84,103,92,88,103,92,78,87,86,100,86,100,3
76,83,76,80,107,84,103,92,84,107,96,79,111,96,78,100,78,104,74,109,3
76,95,80,71,99,84,107,96,79,111,96,67,99,92,78,104,74,109,66,104,1
80,107,71,60,95,79,111,96,67,99,92,55,87,87,74,109,66,104,59,91,1
60,95,60,53,95,55,87,87,51,87,87,51,83,83,59,91,52,79,49,83,1
60,95,53,50,83,51,87,87,51,83,83,48,75,75,52,79,49,83,49,79,1
53,95,50,53,79,51,83,83,48,75,75,48,72,75,49,83,49,79,49,71,1
53,79,53,53,64,48,72,75,51,68,71,51,68,71,49,71,49,71,49,67,1
53,71,53,50,68,51,68,71,51,68,71,51,64,71,49,71,49,67,52,67,1
53,64,50,53,64,51,68,71,51,64,71,48,61,67,49,67,52,67,52,63,1
50,68,53,53,61,51,64,71,48,61,67,51,61,71,52,67,52,63,49,63,1
56,68,64,64,95,51,68,71,59,72,75,59,79,79,49,67,52,71,52,71,1
64,83,64,64,99,59,72,75,59,79,79,59,79,79,52,71,52,71,56,75,1
64,99,68,60,91,59,79,79,63,83,83,63,79,83,56,75,56,75,59,79,1
60,91,64,60,83,63,79,83,63,87,83,63,87,83,59,79,56,79,59,83,1
64,95,60,53,75,63,87,83,63,87,83,59,83,79,56,79,59,83,59,83,1
53,75,56,56,87,59,83,79,59,95,87,63,99,92,59,83,59,87,63,100,1
56,79,56,56,87,59,95,87,63,99,92,67,99,87,59,87,63,100,70,104,1
56,87,56,56,87,63,99,92,67,99,87,63,95,87,63,100,70,104,63,96,1
56,83,56,60,87,67,95,87,67,95,87,67,95,87,66,100,63,100,63,100,1
56,83,60,56,83,67,95,87,67,95,87,63,95,83,63,100,63,100,63,96,1
60,91,56,56,91,59,95,92,59,91,87,55,87,87,63,96,59,96,52,87,1
56,91,56,56,91,59,91,87,55,87,87,55,91,87,59,96,52,87,56,87,1
56,91,56,56,95,55,87,87,55,91,87,63,95,87,52,87,56,87,63,87,1
56,91,56,60,95,55,91,87,63,95,87,67,99,92,56,87,63,87,63,96,1
56,95,60,68,103,63,95,87,67,99,92,67,103,92,63,87,63,96,63,100,1
68,103,64,68,107,67,103,92,67,107,96,67,107,96,63,100,63,104,63,100,1
64,103,68,71,112,67,107,96,67,107,96,67,111,96,63,104,63,100,66,100,1
68,107,71,68,112,67,107,96,67,111,96,71,111,100,63,100,66,100,66,104,1
71,112,68,71,103,67,111,96,71,111,100,71,111,96,66,100,66,104,74,113,1
71,103,68,60,95,71,111,96,71,107,96,71,103,96,74,113,70,113,70,109,1
68,99,60,64,95,71,107,96,71,103,96,67,103,92,70,113,70,109,66,113,1
60,95,64,60,95,71,103,96,67,103,92,63,107,92,70,109,66,113,66,109,1
64,95,60,56,75,67,103,92,63,107,92,63,87,96,66,113,66,109,66,113,1
56,75,46,43,36,63,87,96,51,45,125,44,29,133,66,113,59,79,46,43,2
46,48,43,43,34,51,45,125,44,29,133,44,37,133,59,79,46,43,49,49,2
43,31,43,46,48,44,37,129,44,32,125,44,32,129,52,53,49,40,46,34,2
46,48,53,64,95,44,32,129,48,34,125,51,58,104,46,34,46,32,46,32,2
53,75,64,64,99,48,34,125,51,58,104,59,87,83,46,32,46,32,46,46,2
64,95,60,64,91,63,95,83,63,95,83,63,95,92,56,71,59,87,66,91,5
64,91,71,76,95,63,95,92,75,99,96,75,99,96,66,91,70,96,70,96,5
71,91,76,76,99,75,99,96,75,99,96,75,99,96,70,96,70,96,74,91,5
76,95,76,80,95,75,99,96,75,99,96,75,95,96,70,96,74,91,70,87,5
80,95,80,76,83,75,95,96,75,95,96,79,99,83,70,87,66,83,70,87,5
60,61,60,60,57,51,51,79,51,54,75,51,48,79,63,63,52,53,56,53,5
60,61,60,53,54,51,54,75,51,48,79,48,42,75,52,53,56,53,49,49,5
53,54,56,56,61,48,42,75,48,48,71,51,54,62,49,49,49,46,52,53,5
56,57,56,60,64,48,48,71,51,54,62,59,61,62,49,46,52,53,59,60,5
88,103,88,88,103,90,100,81,90,104,85,90,100,81,87,99,87,99,83,99,3
88,103,88,88,103,90,104,85,90,100,81,86,100,81,87,99,83,99,83,95,3
88,103,88,88,107,90,100,81,86,100,81,86,100,81,83,99,83,95,83,95,3
88,103,88,88,107,86,100,81,86,100,81,86,104,85,83,95,83,95,87,103,3
93,107,88,88,103,90,104,89,90,104,89,86,100,89,92,103,87,103,87,103,3
88,103,88,79,95,86,100,89,86,104,89,86,104,85,87,103,92,112,96,112,3
88,103,79,79,103,86,104,89,86,104,85,82,96,81,92,112,96,112,92,103,3
79,95,79,84,99,86,104,85,82,96,81,82,96,78,96,112,92,103,83,95,3
79,103,84,84,99,82,96,81,82,96,78,82,96,78,92,103,83,95,83,95,3
84,99,84,93,107,82,96,78,82,96,78,90,104,85,83,95,83,95,87,103,3
93,107,84,84,99,90,104,85,90,109,89,82,100,81,87,103,87,103,83,91,3
84,103,84,84,95,90,109,89,82,100,81,82,96,81,87,103,83,91,83,95,3
67,75,75,84,103,82,91,81,78,87,81,86,100,89,83,99,87,103,87,99,7
75,83,84,88,103,78,87,81,86,100,89,86,100,89,87,103,87,99,79,99,3
84,103,88,84,103,86,100,89,86,100,89,78,100,92,87,99,79,99,75,99,3
88,103,84,84,107,86,100,89,78,100,92,78,104,96,79,99,75,99,67,99,3
67,99,55,51,87,66,104,92,59,91,85,52,79,78,59,91,56,84,52,77,1
55,87,51,51,83,59,91,85,52,79,78,49,83,81,56,84,52,77,52,73,1
51,87,51,48,75,52,79,78,49,83,81,49,79,78,52,77,52,73,46,73,1
51,83,48,48,72,49,83,81,49,79,78,49,71,78,52,73,46,73,49,73,1
48,75,48,51,68,49,79,78,49,71,78,49,71,74,46,73,49,73,49,73,1
51,68,51,51,64,49,71,74,49,67,70,52,67,70,49,73,52,77,49,73,1
51,68,51,48,61,49,67,70,52,67,70,52,63,70,52,77,49,73,52,66,1
51,61,51,59,72,49,63,66,49,67,70,52,71,74,52,70,49,70,52,73,1
51,68,59,59,79,49,67,70,52,71,74,52,71,70,49,70,52,73,56,77,1
59,72,59,59,79,52,71,74,52,71,70,56,75,74,52,73,56,77,56,81,1
59,79,59,63,83,52,71,70,56,75,74,56,75,78,56,77,56,81,59,84,1
63,83,63,63,87,56,75,78,59,79,81,56,79,81,59,84,59,81,56,81,1
63,79,63,63,87,59,79,81,56,79,81,59,83,81,59,81,56,81,56,81,1
63,87,63,59,83,56,79,81,59,83,81,59,83,81,56,81,56,81,56,84,1
63,87,59,59,95,59,83,81,59,83,81,59,87,85,56,81,56,84,63,99,1
59,83,59,63,99,59,83,81,59,87,85,63,100,92,56,84,63,99,67,99,1
59,95,63,67,99,59,87,85,63,100,92,70,104,92,63,99,67,99,63,95,1
63,99,67,63,95,63,100,92,70,104,92,63,96,89,67,99,63,95,63,95,1
67,99,63,63,95,70,104,92,63,96,89,63,96,89,63,95,63,95,63,99,1
63,95,63,67,95,63,96,89,63,96,89,66,100,89,63,95,63,99,63,103,1
63,95,67,67,95,63,96,89,66,100,89,63,100,92,63,99,63,103,67,99,1
67,95,67,67,95,66,100,89,63,100,92,63,100,92,63,103,67,99,63,99,1
67,95,67,63,95,63,100,92,63,100,92,63,96,89,67,99,63,99,63,103,1
63,95,63,59,95,63,96,89,63,96,89,63,96,89,63,103,63,103,59,99,1
59,91,55,55,91,59,96,89,52,87,85,56,87,85,59,95,56,84,56,84,1
55,91,63,67,99,56,87,85,63,87,85,63,96,89,56,84,59,81,59,88,1
63,95,67,67,103,63,87,85,63,96,89,63,100,89,59,81,59,88,59,91,1
67,103,67,67,107,63,100,89,63,104,92,63,100,96,59,91,63,99,63,95,1
71,111,71,71,107,66,104,103,74,113,100,70,113,96,63,103,67,108,75,112,1
71,111,71,71,103,74,113,100,70,113,96,70,109,100,67,108,75,112,71,112,1
71,107,71,67,103,70,113,96,70,109,100,66,113,100,75,112,71,112,71,112,1
63,107,63,51,45,66,109,100,66,113,100,59,79,107,71,112,71,112,67,108,1
51,45,44,44,37,59,79,107,46,43,122,49,49,118,67,108,56,70,52,54,2
44,37,44,44,32,49,49,118,52,53,114,49,40,125,52,54,49,45,46,32,2
44,37,44,44,32,52,53,114,49,40,125,46,34,133,49,45,46,32,46,30,2
44,32,44,48,34,49,40,125,46,34,133,46,32,133,46,32,46,30,42,32,2
44,32,48,51,58,46,34,133,46,32,133,46,32,133,46,30,42,32,42,30,2
51,58,59,63,95,46,32,133,46,46,114,56,71,89,42,30,42,30,46,34,2
59,87,63,63,95,46,46,114,56,71,89,59,87,81,42,30,46,34,49,51,2
63,95,63,63,95,56,71,89,59,87,81,66,91,89,46,34,49,51,56,73,5
63,95,63,75,99,59,87,81,66,91,89,70,96,92,49,51,56,73,63,88,5
63,95,75,75,99,66,91,89,70,96,92,70,96,92,56,73,63,88,67,84,5
75,99,75,75,99,70,96,92,70,96,92,74,91,96,63,88,67,84,67,88,5
79,99,71,51,51,70,87,100,82,91,85,63,63,78,79,91,79,99,71,77,5
71,75,51,51,54,82,91,85,63,63,78,52,53,74,79,99,71,77,59,60,5
51,51,51,51,48,63,63,78,52,53,74,56,53,74,71,77,59,60,59,63,5
51,54,51,48,42,52,53,74,56,53,74,49,49,74,59,60,59,63,59,60,5
51,48,48,48,48,56,53,74,49,49,74,49,46,66,59,63,59,60,52,54,5
48,48,51,59,61,49,46,66,52,53,66,59,60,63,52,54,52,60,59,63,5
90,100,90,90,104,83,95,79,87,99,83,87,99,83,82,102,85,102,85,97,3
90,100,90,90,100,87,99,83,87,99,83,83,99,83,85,102,85,97,82,97,3
90,104,90,86,100,87,99,83,83,99,83,83,95,79,85,97,82,97,82,97,3
90,100,86,86,100,83,99,83,83,95,79,83,95,83,82,97,82,97,85,102,3
86,100,86,86,104,83,95,79,83,95,83,87,103,86,82,97,85,102,85,102,3
86,100,86,90,104,83,95,83,87,103,86,92,103,86,85,102,85,102,89,102,3
86,104,90,90,104,87,103,86,92,103,86,87,103,86,85,102,89,102,89,102,3
90,104,90,86,100,92,103,86,87,103,86,87,103,86,89,102,89,102,89,106,3
90,104,86,86,104,87,103,86,87,103,86,92,112,94,89,102,89,106,93,115,3
86,100,86,86,104,87,103,86,92,112,94,96,112,98,89,106,93,115,97,115,3
86,104,86,82,96,92,112,94,96,112,98,92,103,90,93,115,97,115,93,106,3
86,104,82,82,96,96,112,98,92,103,90,83,95,79,97,115,93,106,89,97,3
82,96,82,82,96,92,103,90,83,95,79,83,95,79,93,106,89,97,85,97,3
82,96,82,90,104,83,95,79,83,95,79,87,103,83,89,97,85,97,85,106,3
82,96,90,90,109,83,95,79,87,103,83,87,103,83,85,97,85,106,85,102,3
82,91,78,86,100,83,99,83,87,103,90,87,99,86,89,102,85,102,78,92,3
86,100,86,78,100,87,99,86,79,99,86,75,99,90,78,92,74,97,67,97,3
86,100,78,78,104,79,99,86,75,99,90,67,99,90,74,97,67,97,57,97,1
78,100,78,74,109,75,99,90,67,99,90,63,99,90,67,97,57,97,53,88,1
66,104,59,52,79,59,91,90,56,84,83,52,77,79,50,71,47,71,50,71,1
59,91,52,49,83,56,84,83,52,77,79,52,73,75,47,71,50,71,47,67,1
49,83,49,49,71,52,73,75,46,73,75,49,73,79,47,67,47,71,50,75,1
49,79,49,49,71,46,73,75,49,73,79,49,73,79,47,71,50,75,50,79,1
49,71,49,49,67,49,73,79,49,73,79,52,77,75,50,75,50,79,50,79,1
49,67,52,52,63,52,77,75,49,73,75,52,66,72,50,79,50,79,50,71,1
52,67,52,49,63,49,73,75,52,66,72,52,70,72,50,79,50,71,47,67,1
52,63,49,49,67,52,66,72,52,70,72,49,70,72,50,71,47,67,50,71,1
49,63,49,52,71,52,70,72,49,70,72,52,73,75,47,67,50,71,53,75,1
56,75,56,59,79,56,81,83,59,84,83,59,81,83,57,84,53,84,50,79,1
59,79,56,59,83,59,81,83,56,81,79,56,81,79,50,79,53,79,57,79,1
56,79,59,59,83,56,81,79,56,81,79,56,84,86,53,79,57,79,57,88,1
59,83,59,59,87,56,81,79,56,84,86,63,99,94,57,79,57,88,57,88,1
59,83,59,63,100,56,84,86,63,99,94,67,99,94,57,88,57,88,60,88,1
59,87,63,70,104,63,99,94,67,99,94,63,95,90,57,88,60,88,60,75,1
70,104,63,63,96,63,95,90,63,95,90,63,99,90,60,75,63,79,63,88,1
63,96,63,66,100,63,95,90,63,99,90,63,103,90,63,79,63,88,67,97,1
66,100,63,63,100,63,103,90,67,99,94,63,99,94,67,97,70,106,67,97,1
63,100,63,63,96,67,99,94,63,99,94,63,103,90,70,106,67,97,63,97,1
63,100,63,63,96,63,99,94,63,103,90,63,103,90,67,97,63,97,67,102,1
63,96,63,63,96,63,103,90,63,103,90,59,99,90,63,97,67,102,63,102,1
63,96,63,59,96,63,103,90,59,99,90,59,95,86,67,102,63,102,63,106,1
63,96,59,52,87,59,99,90,59,95,86,56,84,83,63,102,63,106,60,92,1
59,96,52,56,87,59,95,86,56,84,83,56,84,86,63,106,60,92,53,84,1
52,87,56,63,87,56,84,83,56,84,86,59,81,86,60,92,53,84,53,84,1
56,87,63,63,96,56,84,86,59,81,86,59,88,86,53,84,53,84,57,88,1
63,87,63,63,100,59,81,86,59,88,86,59,91,86,53,84,57,88,60,97,1
63,100,66,66,104,63,95,90,67,99,94,63,103,94,63,92,63,97,67,102,1
66,100,66,74,113,67,99,94,63,103,94,67,108,98,63,97,67,102,74,106,1
66,104,74,70,113,63,103,94,67,108,98,75,112,101,67,102,74,106,78,111,1
70,113,70,66,113,75,112,101,71,112,101,71,112,101,78,111,67,102,67,106,1
70,109,66,66,109,71,112,101,71,112,101,71,112,101,67,102,67,106,70,111,1
66,113,66,66,113,71,112,101,71,112,101,71,112,98,67,106,70,111,67,106,1
66,113,59,46,43,71,112,98,67,108,98,56,70,98,67,106,67,111,60,88,1
59,79,46,49,49,67,108,98,56,70,98,52,54,105,67,111,60,88,47,40,1
46,43,49,52,53,56,70,98,52,54,105,49,45,124,60,88,47,40,44,31,2
52,53,49,46,34,49,45,124,46,32,135,46,30,139,44,31,44,31,44,31,2
49,40,46,46,32,46,32,135,46,30,139,42,32,135,44,31,44,31,44,31,2
46,46,56,59,87,42,30,135,46,34,124,49,51,101,44,31,44,29,44,29,2
56,71,59,66,91,46,34,124,49,51,101,56,73,79,44,29,44,29,47,37,2
59,87,66,70,96,49,51,101,56,73,79,63,88,83,44,29,47,37,50,63,5
70,96,70,74,91,63,88,83,67,84,94,67,88,98,50,63,63,84,70,88,5
66,83,70,82,91,75,91,94,79,91,98,79,99,86,74,92,70,88,74,88,5
70,87,82,63,63,79,91,98,79,99,86,71,77,75,70,88,74,88,78,84,5
82,91,63,52,53,79,99,86,71,77,75,59,60,72,74,88,78,84,63,75,5
63,63,52,56,53,71,77,75,59,60,72,59,63,72,78,84,63,75,60,71,5
56,53,49,49,46,59,63,72,59,60,68,52,54,68,60,71,63,67,60,63,5
49,49,49,52,53,59,60,68,52,54,68,52,60,64,63,67,60,63,60,63,5
49,46,52,59,60,52,54,68,52,60,64,59,63,68,60,63,60,63,63,71,7
83,95,87,87,99,82,102,83,85,102,80,85,97,80,88,102,88,106,88,102,3
87,99,87,83,99,85,102,80,85,97,80,82,97,76,88,106,88,102,80,98,3
87,99,83,83,95,85,97,80,82,97,76,82,97,80,88,102,80,98,80,98,3
87,103,92,96,112,89,106,94,93,115,94,97,115,97,88,111,92,115,92,106,3
92,112,96,92,103,93,115,94,97,115,97,93,106,94,92,115,92,106,88,102,3
96,112,92,83,95,97,115,97,93,106,94,89,97,80,92,106,88,102,88,102,3
83,95,87,87,103,85,97,80,85,106,83,85,102,83,88,98,84,102,84,94,3
87,103,87,83,91,85,106,83,85,102,83,82,92,76,84,102,84,94,84,98,3
87,95,83,87,103,85,92,83,89,102,87,85,102,87,84,102,88,106,84,98,3
83,99,87,87,99,89,102,87,85,102,87,78,92,87,88,106,84,98,72,94,3
87,103,87,79,99,85,102,87,78,92,87,74,97,94,84,98,72,94,64,98,3
87,99,79,75,99,78,92,87,74,97,94,67,97,94,72,94,64,98,57,94,1
67,99,63,59,91,57,97,94,53,88,83,50,71,76,53,85,50,73,50,69,1
52,73,46,49,73,47,67,69,47,71,73,50,75,76,50,66,50,73,53,77,1
49,73,49,52,77,50,75,76,50,79,76,50,79,76,53,77,50,73,50,77,1
49,73,52,52,70,50,79,76,50,71,73,47,67,65,53,77,50,73,50,69,1
52,66,52,49,70,50,71,73,47,67,65,50,71,73,50,73,50,69,53,69,1
