@relation 'Steel-Plates-weka.filters.unsupervised.attribute.Remove-R7,10,14,18,23-24-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x22 numeric
@attribute class {0,1}

@data
51,76,185988,186088,1126,88,118631,93,1360,200,0.075,0.25,0.0184,0.2841,30.515,13.979,0.75,1
50,61,259240,259248,51,15,6335,117,1358,200,0.0736,0.7273,0.0081,0.7333,17.076,10.414,-0.2727,1
73,87,272159,272168,69,19,8813,118,1358,200,0.1075,0.6429,0.0103,0.7368,18.389,11.461,-0.3571,1
49,82,313092,313218,2822,102,275539,79,1360,200,0.0721,0.2619,0.0243,0.3235,34.506,15.185,0.7381,1
45,62,323844,323852,62,24,7716,117,1360,200,0.0662,0.4706,0.0125,0.7083,17.924,12.305,-0.5294,1
98,168,395521,395722,8035,189,782154,80,1360,200,0.1441,0.3483,0.0515,0.3704,3.905,18.451,0.6517,1
88,106,462995,463001,64,21,6613,94,1360,200,0.1294,0.3333,0.0132,0.8571,18.062,12.553,-0.6667,1
38,64,506976,507152,1760,174,178588,87,1360,200,0.0559,0.1477,0.0191,0.1494,32.455,1.415,0.8523,1
19,28,39680,39849,1170,99,67967,29,1362,200,0.0279,0.0532,0.0066,0.0909,30.682,0.9542,0.9467,1
72,145,98042,98192,6156,233,543449,69,1362,200,0.1057,0.4867,0.0536,0.3133,37.893,18.633,0.5133,1
206,220,138169,138184,104,29,11981,108,1362,200,0.3025,0.9333,0.0103,0.4828,2.017,11.461,0.0667,1
1051,1063,168407,168485,414,57,36600,78,1360,200,0.4368,0.1539,0.0088,0.2105,2.617,10.792,0.8461,1
519,528,14524,14551,160,22,12173,70,1394,220,0.7446,0.3333,0.0065,0.4091,22.041,0.9542,0.6667,1
285,307,36092,36167,938,102,80754,75,1392,220,0.4095,0.2933,0.0158,0.2157,29.722,13.424,0.7067,1
871,883,81644,81706,407,42,38223,84,1394,220,0.7331,0.1936,0.0086,0.2857,26.096,10.792,0.8065,1
545,559,86815,86886,500,83,49038,86,1392,220,0.7831,0.1972,0.0101,0.1687,2.699,11.461,0.8028,1
203,220,105382,105408,188,43,17560,86,1392,220,0.2917,0.6539,0.0122,0.3954,22.742,12.305,0.3462,1
114,134,115356,115418,532,75,54451,94,1392,220,0.1638,0.3226,0.0144,0.2667,27.259,1.301,0.6774,1
208,228,134103,134190,952,79,83708,77,1394,220,0.2984,0.2299,0.0143,0.2532,29.786,1.301,0.7701,1
127,147,152117,152274,1499,168,156200,90,1392,220,0.1825,0.1274,0.0144,0.1191,31.758,1.301,0.8726,1
520,546,186833,186914,1006,120,116653,104,1392,220,0.7471,0.321,0.0187,0.2167,30.026,1.415,0.679,1
441,462,214705,214812,1275,96,125462,84,1394,220,0.6327,0.1963,0.0151,0.2188,31.055,13.222,0.8037,1
145,171,233467,233671,1994,214,236010,104,1394,220,0.208,0.1275,0.0187,0.1215,32.997,1.415,0.8726,1
113,155,263975,264160,3297,367,414252,113,1394,220,0.1621,0.227,0.0301,0.1144,35.181,16.233,0.773,1
113,153,310621,310797,2281,365,287273,113,1394,220,0.1621,0.2273,0.0287,0.1096,33.581,16.021,0.7727,1
833,856,937709,937842,1058,142,132331,112,1396,220,0.7736,0.1729,0.0165,0.162,30.245,13.617,0.8271,1
1361,1380,183725,183734,103,28,10477,95,1690,70,0.3669,0.4737,0.0112,0.6786,20.128,12.787,-0.5263,1
1267,1303,214065,214075,160,40,20199,117,1690,70,0.458,0.2778,0.0213,0.9,22.041,15.563,-0.7222,1
767,784,45270,45288,182,22,14763,72,1630,140,0.9411,0.9444,0.0104,0.7727,22.601,12.305,0.0556,1
1303,1315,9708110,9708157,347,43,37960,95,1362,40,0.069,0.2553,0.0088,0.2791,25.403,10.792,0.7447,1
492,506,169603,169617,110,21,20245,178,1387,40,0.7094,1,0.0101,0.6667,20.414,11.461,0,1
539,561,247445,247463,145,61,19450,128,1387,40,0.7772,0.8182,0.0159,0.3607,21.614,13.424,-0.1818,1
158,177,587778,587795,146,38,19116,124,1387,40,0.2278,0.8947,0.0137,0.5,21.644,12.787,-0.1053,1
1362,1378,821437,821450,140,18,16070,103,1387,40,0.013,0.8125,0.0115,0.8889,21.461,12.041,-0.1875,1
1368,1378,929571,929600,205,14,21556,92,1387,40,0.013,0.3448,0.0072,0.7143,23.117,1,0.6552,1
1358,1378,956972,956991,226,23,23587,86,1387,40,0.013,0.95,0.0144,0.8696,23.541,1.301,-0.05,1
1370,1379,980597,980617,113,13,11635,94,1387,40,0.0115,0.45,0.0065,0.6923,20.531,0.9542,0.55,1
15,31,991553,991569,151,21,16849,104,1387,40,0.0216,1,0.0115,0.7619,2.179,12.041,0,1
15,32,1003575,1003594,132,18,14926,105,1387,40,0.0216,0.8947,0.0123,0.9444,21.206,12.305,0.1053,1
13,28,1024413,1024437,230,17,26034,93,1387,40,0.0188,0.625,0.0108,0.8824,23.617,11.761,0.375,1
1374,1382,1036577,1036598,110,9,11570,93,1387,40,0.0072,0.381,0.0058,0.8889,20.414,0.9031,0.6191,1
20,31,1048964,1048986,158,18,17923,106,1373,40,0.0291,0.5,0.008,0.6111,21.987,10.414,0.5,1
15,29,1059907,1059929,166,17,18656,104,1373,40,0.0218,0.6364,0.0102,0.8235,22.201,11.461,0.3636,1
1365,1382,1074472,1074485,133,18,14132,77,1387,40,0.0072,0.7647,0.0123,0.9444,21.239,12.305,-0.2353,1
15,29,1084661,1084680,128,17,14278,104,1373,40,0.0218,0.7368,0.0102,0.8235,21.072,11.461,0.2632,1
5,21,1108621,1108641,217,18,22124,53,1373,40,0.0073,0.8,0.0116,0.8889,23.365,12.041,0.2,1
13,25,1122694,1122712,127,15,14830,111,1373,40,0.0189,0.6667,0.0087,0.8,21.038,10.792,0.3333,1
9,19,1132780,1132795,117,11,12317,86,1373,40,0.0131,0.6667,0.0073,0.9091,20.682,1,0.3333,1
19,33,1143416,1143429,114,16,13193,110,1373,40,0.0277,0.9286,0.0102,0.875,20.569,11.461,-0.0714,1
9,20,1214727,1214748,140,13,14835,82,1373,40,0.0131,0.5238,0.008,0.8461,21.461,10.414,0.4762,1
10,22,1269420,1269438,141,12,15646,105,1373,40,0.0146,0.6667,0.0087,1,21.492,10.792,0.3333,1
5,17,1302051,1302067,130,13,12480,61,1373,40,0.0073,0.75,0.0087,0.9231,21.139,10.792,0.25,1
9,14,1672180,1672222,128,12,11931,75,1373,40,0.0131,0.1191,0.0036,0.4167,21.072,0.699,0.8809,1
798,825,1519629,1519634,65,28,8344,118,1648,69,0.9685,0.1852,0.0164,0.9643,18.129,14.314,-0.8148,1
1566,1577,2613123,2613138,106,19,8602,63,1654,100,0.0931,0.7333,0.0066,0.5789,20.253,10.414,0.2667,1
481,503,1342944,1342971,243,43,27326,104,1602,40,0.6005,0.8148,0.0137,0.5116,23.856,13.424,0.1852,1
1207,1229,1438781,1438802,294,69,35659,116,1602,40,0.4657,0.9546,0.0137,0.3188,24.683,13.424,-0.0454,1
540,563,1469856,1469884,373,61,42582,107,1604,40,0.6733,0.8214,0.0143,0.3771,25.717,13.617,0.1786,1
1251,1276,2371628,2371646,203,40,26321,121,1600,40,0.405,0.72,0.0156,0.625,23.075,13.979,-0.28,1
1235,1258,2401744,2401760,152,36,19464,121,1600,40,0.4275,0.6956,0.0144,0.6389,21.818,13.617,-0.3043,1
834,884,283101,283128,359,71,31349,73,1360,300,0.7,0.54,0.0368,0.7042,25.551,1.699,-0.46,1
911,920,344819,344829,54,12,4761,79,1358,300,0.6451,0.9,0.0066,0.75,17.324,0.9542,0.1,1
1155,1187,2574964,2574980,162,37,18471,104,1623,100,0.5373,0.5,0.0197,0.8649,22.095,15.051,-0.5,1
325,361,58567,58747,2059,134,374117,169,1387,40,0.4686,0.2,0.026,0.2687,33.137,15.563,0.8,1
605,736,2066548,2066684,1981,219,230693,104,1387,40,0.8724,0.9632,0.0944,0.5982,32.969,21.173,0.0368,1
104,116,2312016,2312026,67,15,7882,107,1354,70,0.1536,0.8333,0.0089,0.8,18.261,10.792,-0.1667,1
54,75,2344077,2344153,838,67,85442,90,1358,70,0.0795,0.2763,0.0155,0.3134,29.232,13.222,0.7237,1
151,161,2368336,2368345,59,11,5637,86,1356,70,0.2227,0.9,0.0074,0.9091,17.708,1,-0.1,1
71,95,2394841,2394907,624,72,61079,85,1356,70,0.1047,0.3636,0.0177,0.3333,27.952,13.802,0.6364,1
118,135,2473221,2473233,80,23,10030,113,1358,70,0.1738,0.7059,0.0125,0.7391,19.031,12.305,-0.2941,1
83,92,2519944,2519955,55,13,6782,114,1354,70,0.1226,0.8182,0.0066,0.6923,17.404,0.9542,0.1818,1
74,80,2615295,2615309,62,13,6764,97,1358,70,0.109,0.4286,0.0044,0.4615,17.924,0.7782,0.5714,1
97,107,2770166,2770177,70,19,8127,104,1356,70,0.1431,0.9091,0.0074,0.5263,18.451,1,0.0909,1
92,115,2797518,2797525,77,25,6702,76,1354,70,0.1359,0.3043,0.017,0.92,18.865,13.617,-0.6956,1
458,519,2871825,2871852,543,81,58157,93,1350,70,0.6785,0.4426,0.0452,0.7531,27.348,17.853,-0.5574,1
79,86,2887095,2887114,86,17,9690,102,1350,70,0.117,0.3684,0.0052,0.4118,19.345,0.8451,0.6316,1
541,573,2978904,2978933,529,47,58088,91,1354,70,0.7991,0.9063,0.0236,0.6809,27.235,15.051,-0.0938,1
78,94,1523381,1523431,463,69,60518,118,1360,130,0.1147,0.32,0.0118,0.2319,26.656,12.041,0.68,1
95,169,338690,338716,563,109,66987,107,1358,175,0.1399,0.3514,0.0545,0.6789,27.505,18.692,-0.6486,1
129,162,419384,419405,289,64,34165,109,1358,175,0.19,0.6364,0.0243,0.5156,24.609,15.185,-0.3636,1
129,173,439740,439763,366,59,42778,107,1358,175,0.19,0.5227,0.0324,0.7458,25.635,16.435,-0.4773,1
143,166,518468,518483,206,34,23642,101,1358,175,0.2106,0.6522,0.0169,0.6765,23.139,13.617,-0.3478,1
900,934,665052,665079,269,49,31538,109,1364,50,0.6305,0.7941,0.0249,0.6939,24.297,15.315,-0.2059,1
867,887,681373,681396,236,52,28625,112,1364,50,0.6994,0.8696,0.0147,0.3846,23.729,1.301,0.1304,1
864,893,707122,707137,238,56,30361,118,1364,50,0.6906,0.5172,0.0213,0.5179,23.766,14.624,-0.4828,1
863,882,728350,728372,243,24,31245,118,1364,50,0.7067,0.8636,0.0139,0.7917,23.856,12.787,0.1364,1
797,831,735496,735528,337,57,43551,119,1362,50,0.7797,0.9412,0.025,0.5965,25.276,15.315,-0.0588,1
883,917,745600,745614,254,42,31667,116,1362,50,0.6535,0.4118,0.025,0.8095,24.048,15.315,-0.5882,1
837,868,753061,753089,212,56,27232,119,1364,50,0.7273,0.9032,0.0227,0.5536,23.263,14.914,-0.0968,1
897,925,1410869,1410896,361,51,46442,121,1362,50,0.6417,0.9643,0.0206,0.549,25.575,14.472,-0.0357,1
1002,1021,28972,28984,128,29,13352,96,1360,40,0.4985,0.6316,0.014,0.6552,21.072,12.787,-0.3684,1
996,1015,28972,28984,128,29,13352,96,1358,40,0.5052,0.6316,0.014,0.6552,21.072,12.787,-0.3684,1
1244,1281,57715,57763,649,110,61937,85,1360,40,0.1162,0.7708,0.0272,0.3364,28.122,15.682,0.2292,1
1175,1208,70457,70478,288,62,27785,84,1356,40,0.2183,0.6364,0.0243,0.5323,24.594,15.185,-0.3636,1
1164,1197,79360,79387,434,76,47440,97,1358,40,0.2371,0.8182,0.0243,0.4342,26.375,15.185,-0.1818,1
1172,1214,88783,88808,383,91,47204,114,1354,40,0.2068,0.5952,0.031,0.4615,25.832,16.233,-0.4048,1
1183,1203,96812,96831,203,33,21098,96,1354,40,0.223,0.95,0.0148,0.6061,23.075,1.301,-0.05,1
1175,1274,114719,114762,1666,186,182339,96,1356,40,0.1209,0.4343,0.073,0.5323,32.217,19.956,-0.5657,1
1237,1261,161008,161069,617,125,75121,113,1354,40,0.1374,0.3934,0.0177,0.192,27.903,13.802,0.6066,1
1194,1219,172567,172592,204,68,25491,114,1358,40,0.2047,1,0.0184,0.3677,23.096,13.979,0,1
1257,1275,180920,180939,160,55,19189,112,1356,40,0.1195,0.9474,0.0133,0.3273,22.041,12.553,0.0526,1
1138,1157,240466,240480,146,25,16579,105,1356,40,0.2935,0.7368,0.014,0.76,21.644,12.787,-0.2632,1
1246,1267,260406,260425,235,36,23782,87,1356,40,0.1313,0.9048,0.0155,0.5833,23.711,13.222,-0.0952,1
216,228,2150440,2150452,106,12,12235,107,1387,40,0.3115,1,0.0087,1,20.253,10.792,0,1
1299,1306,336968,336982,54,9,6167,106,1358,100,0.0766,0.5,0.0052,0.7778,17.324,0.8451,0.5,1
213,227,9496251,9496258,56,16,7105,118,1360,100,0.3132,0.5,0.0103,0.875,17.482,11.461,-0.5,1
209,259,9649727,9649771,1182,87,130201,96,1360,100,0.3074,0.88,0.0368,0.5747,30.726,1.699,-0.12,1
1039,1048,1338444,1338453,66,10,7683,101,1362,120,0.4611,1,0.0066,0.9,18.195,0.9542,0,1
779,803,1689276,1689652,4758,307,517021,42,1364,120,0.8226,0.0638,0.0176,0.0782,36.774,13.802,0.9362,1
1245,1254,1779008,1779024,84,13,9791,104,1362,120,0.1586,0.5625,0.0066,0.6923,19.243,0.9542,0.4375,1
1206,1216,1802452,1802460,67,11,7164,92,1362,120,0.2144,0.8,0.0073,0.9091,18.261,1,-0.2,1
927,936,1971777,1971784,35,10,4277,117,1356,50,0.6195,0.7778,0.0066,0.9,15.441,0.9542,-0.2222,1
1023,1033,403757,403767,53,14,4834,79,1358,300,0.4787,1,0.0074,0.7143,17.243,1,0,1
375,388,428222,428235,59,20,5791,87,1360,300,0.5515,1,0.0096,0.65,17.708,11.139,0,1
980,992,508236,508253,74,22,6859,80,1358,300,0.539,0.7059,0.0088,0.5454,18.692,10.792,0.2941,1
1146,1162,581539,581546,74,19,6481,79,1358,300,0.2887,0.4375,0.0118,0.8421,18.692,12.041,-0.5625,1
1122,1133,828904,828914,68,14,6049,77,1360,300,0.3338,0.9091,0.0081,0.7857,18.325,10.414,-0.0909,1
1089,1098,902188,902203,73,12,6996,80,1360,300,0.3853,0.6,0.0066,0.75,18.633,0.9542,0.4,1
1033,1045,938565,938574,62,17,6165,87,1360,300,0.4632,0.75,0.0088,0.7059,17.924,10.792,-0.25,1
1057,1066,945549,945557,52,11,5035,81,1360,300,0.4324,0.8889,0.0066,0.8182,1.716,0.9542,-0.1111,1
1036,1054,960191,960202,61,30,6116,86,1360,300,0.45,0.6111,0.0132,0.6,17.853,12.553,-0.3889,1
1085,1103,975066,975076,96,25,9265,86,1358,300,0.3756,0.5556,0.0132,0.72,19.823,12.553,-0.4444,1
309,322,1314894,1314902,61,14,6886,102,1623,100,0.3808,0.6154,0.008,0.9286,17.853,11.139,-0.3846,1
24,44,1953869,1953891,240,25,29699,107,1356,120,0.0354,0.9091,0.0148,0.8,23.802,1.301,0.0909,1
1531,1544,1191636,1191659,220,18,20121,52,1686,143,0.1684,0.5652,0.0077,0.7222,23.424,11.139,0.4348,1
1188,1202,142256,142260,34,14,4385,121,1366,60,0.2401,0.2857,0.0103,1,15.315,11.461,-0.7143,1
971,980,74495,74519,148,19,16771,101,1362,175,0.5609,0.375,0.0066,0.4737,21.703,0.9542,0.625,1
618,650,2017425,2017438,103,51,13657,124,1358,40,0.9102,0.4063,0.0236,0.6274,20.128,15.051,-0.5938,1
654,661,1465420,1465433,55,13,6302,107,1354,40,0.966,0.5385,0.0052,0.5385,17.404,0.8451,0.4615,1
626,643,1969029,1969068,365,39,39229,91,1710,100,0.7322,0.4359,0.0099,0.4359,25.623,12.305,0.5641,1
550,558,2426501,2426519,109,15,12587,103,1708,100,0.644,0.4444,0.0047,0.5333,20.374,0.9031,0.5556,1
57,64,766963,766976,36,9,2765,64,1694,211,0.0673,0.5385,0.0041,0.7778,15.563,0.8451,0.4615,1
1170,1176,745366,745380,68,15,7859,106,1364,130,0.2757,0.4286,0.0044,0.4,18.325,0.7782,0.5714,1
613,620,9228,9246,85,12,8495,88,1366,175,0.8975,0.3889,0.0051,0.5833,19.294,0.8451,0.6111,1
825,834,640704,640724,126,16,14429,103,1364,100,0.7771,0.45,0.0066,0.5625,21.004,0.9542,0.55,1
1129,1137,1207379,1207406,101,27,11776,104,1694,70,0.6576,0.2963,0.0047,0.2963,20.043,0.9031,0.7037,1
54,62,3971234,3971359,583,75,60497,89,1366,40,0.0791,0.064,0.0059,0.1067,27.657,0.9031,0.936,1
344,355,113753,113766,92,12,4690,29,1356,300,0.5074,0.8461,0.0081,0.9167,19.638,10.414,0.1539,1
298,312,128172,128184,131,16,7119,33,1354,300,0.4402,0.8571,0.0103,0.875,21.173,11.461,-0.1429,1
42,53,141291,141311,135,19,7015,36,1356,300,0.0619,0.55,0.0081,0.5789,21.303,10.414,0.45,1
1005,1012,53568,53593,83,16,14187,161,1353,200,0.5041,0.28,0.0052,0.4375,19.191,0.8451,0.72,1
1329,1340,12799,12804,39,11,4642,110,1353,200,0.0192,0.4545,0.0081,1,15.911,10.414,-0.5454,1
1164,1173,18324,18328,32,9,6356,191,1353,200,0.2661,0.4444,0.0066,1,15.051,0.9542,-0.5556,1
1154,1165,23012,23019,42,12,8361,190,1353,200,0.2779,0.6364,0.0081,0.9167,16.233,10.414,-0.3636,1
126,137,31146,31164,119,19,22198,179,1353,200,0.1863,0.6111,0.0081,0.5789,20.756,10.414,0.3889,1
156,163,48235,48244,36,8,6430,172,1353,200,0.2306,0.7778,0.0052,0.875,15.563,0.8451,0.2222,1
25,31,55671,55688,64,12,9996,147,1353,200,0.0369,0.3529,0.0044,0.5,18.062,0.7782,0.6471,1
1244,1251,81220,81232,42,12,7658,175,1353,200,0.1508,0.5833,0.0052,0.5833,16.233,0.8451,0.4167,1
699,708,86285,86296,57,11,10612,179,1353,200,0.9534,0.8182,0.0066,0.8182,17.559,0.9542,0.1818,1
131,138,106169,106180,34,9,5942,167,1353,200,0.1936,0.6364,0.0052,0.7778,15.315,0.8451,0.3636,1
100,107,108596,108604,39,11,6999,172,1353,200,0.1478,0.875,0.0052,0.6364,15.911,0.8451,0.125,1
1247,1273,120090,120110,301,38,51176,160,1353,200,0.1183,0.7692,0.0192,0.6842,24.786,1.415,-0.2308,1
108,117,80480,80500,105,17,16675,151,1353,100,0.1596,0.45,0.0066,0.5294,20.212,0.9542,0.55,1
159,172,7003,7020,126,21,23023,173,1353,100,0.235,0.7647,0.0096,0.6191,21.004,11.139,0.2353,1
40,56,15755,15765,102,17,17813,162,1353,100,0.0591,0.625,0.0118,0.9412,20.086,12.041,-0.375,1
16,32,21104,21135,225,51,33183,133,1353,100,0.0236,0.5161,0.0118,0.3137,23.522,12.041,0.4839,1
980,1010,33416,33425,130,33,25944,192,1353,100,0.507,0.3,0.0222,0.9091,21.139,14.771,-0.7,1
111,120,68259,68288,121,27,19974,151,1353,100,0.1641,0.3103,0.0066,0.3333,20.828,0.9542,0.6897,1
110,117,90910,90937,116,18,19935,162,1353,100,0.1626,0.2593,0.0052,0.3889,20.645,0.8451,0.7407,1
111,121,104337,104353,101,10,16669,153,1353,100,0.1641,0.625,0.0074,1,20.043,1,0.375,1
1240,1252,127346,127368,155,25,24156,145,1353,100,0.1493,0.5454,0.0089,0.48,21.903,10.792,0.4545,1
382,392,172773,172798,137,18,23072,161,1353,100,0.5647,0.4,0.0074,0.5556,21.367,1,0.6,1
265,276,183293,183331,227,22,32920,135,1353,100,0.3917,0.2895,0.0081,0.5,2.356,10.414,0.7105,1
123,132,189105,189141,145,18,20557,132,1353,100,0.1818,0.25,0.0066,0.5,21.614,0.9542,0.75,1
408,415,195003,195029,111,14,16728,144,1353,100,0.6031,0.2692,0.0052,0.5,20.453,0.8451,0.7308,1
217,225,199985,200008,117,19,16891,135,1353,100,0.3208,0.3478,0.0059,0.4211,20.682,0.9031,0.6522,1
103,112,208092,208112,108,20,16455,145,1353,100,0.1523,0.45,0.0066,0.45,20.334,0.9542,0.55,1
1109,1134,219220,219230,116,33,18402,150,1353,100,0.3237,0.4,0.0185,0.7576,20.645,13.979,-0.6,1
1682,1688,1248097,1248109,53,6,3202,40,1692,70,0.0047,0.5,0.0036,1,17.243,0.7782,0.5,1
619,659,1292098,1292100,60,40,7750,102,1690,70,0.7325,0.05,0.0237,1,17.781,16.021,-0.95,1
1683,1690,1318359,1318378,98,12,5702,40,1692,70,0.0024,0.3684,0.0041,0.5833,19.912,0.8451,0.6316,1
0,27,1359864,1359867,63,28,7045,80,1690,70,0,0.1111,0.016,0.9643,17.993,14.314,-0.8889,1
0,21,1399301,1399304,52,21,5644,56,1690,70,0,0.1429,0.0124,1,1.716,13.222,-0.8571,1
1508,1550,1791800,1791803,92,42,10838,72,1690,70,0.1657,0.0714,0.0248,1,19.638,16.233,-0.9286,1
1673,1687,1891620,1891638,86,23,6442,28,1692,70,0.0059,0.7778,0.0083,0.6087,19.345,11.461,0.2222,1
1677,1688,2058260,2058272,95,14,5714,24,1692,70,0.0047,0.9167,0.0065,0.7857,19.777,10.414,0.0833,1
1677,1688,2086458,2086470,81,14,4712,14,1692,70,0.0047,0.9167,0.0065,0.7857,19.085,10.414,0.0833,1
18,40,2133912,2133915,54,22,6479,87,1692,70,0.0213,0.1364,0.013,1,17.324,13.424,-0.8636,1
1335,1668,2191536,2191539,795,333,95390,77,1692,70,0.0284,0.009,0.1968,1,29.004,25.224,-0.991,1
953,975,2262960,2262963,52,22,6105,80,1692,70,0.8475,0.1364,0.013,1,1.716,13.424,-0.8636,1
61,93,2310852,2310855,68,32,8808,95,1692,70,0.0721,0.0938,0.0189,1,18.325,15.051,-0.9063,1
50,72,2339660,2339663,51,22,6299,99,1690,70,0.0592,0.1364,0.013,1,17.076,13.424,-0.8636,1
35,75,2412964,2412966,65,40,8355,85,1688,70,0.0415,0.05,0.0237,1,18.129,16.021,-0.95,1
263,297,2555025,2555028,86,34,11010,52,1690,70,0.3112,0.0882,0.0201,1,19.345,15.315,-0.9118,1
1662,1670,2729960,2729972,55,11,4727,80,1690,70,0.0237,0.6667,0.0047,0.7273,17.404,0.9031,0.3333,1
1341,1409,2794140,2794143,173,68,21612,65,1692,70,0.3345,0.0441,0.0402,1,2.238,18.325,-0.9559,1
1253,1263,2860158,2860168,76,13,7943,79,1688,70,0.5035,1,0.0059,0.7692,18.808,1,0,1
1361,1371,3041016,3041025,56,12,6345,102,1692,70,0.3794,0.9,0.0059,0.8333,17.482,1,-0.1,1
63,92,3212692,3212695,58,29,7618,100,1690,70,0.0746,0.1035,0.0172,1,17.634,14.624,-0.8965,1
109,141,4025621,4025624,53,32,6578,84,1690,70,0.129,0.0938,0.0189,1,17.243,15.051,-0.9063,1
791,833,4104160,4104163,59,42,7281,97,1690,70,0.9361,0.0714,0.0248,1,17.708,16.233,-0.9286,1
1087,1119,80993,80996,64,32,9247,92,1692,70,0.6773,0.0938,0.0189,1,18.062,15.051,-0.9063,1
19,57,103914,103916,54,38,7498,101,1362,70,0.0279,0.0526,0.0279,1,17.324,15.798,-0.9474,1
1023,1050,949856,949874,209,62,28592,121,1370,69,0.4672,0.6667,0.0197,0.4355,23.201,14.314,-0.3333,1
949,970,1037445,1037462,156,39,17756,101,1370,69,0.5839,0.8095,0.0153,0.5385,21.931,13.222,-0.1905,1
207,225,1067022,1067027,55,19,7484,122,1372,69,0.3018,0.2778,0.0131,0.9474,17.404,12.553,-0.7222,1
205,228,1094338,1094348,74,32,9115,110,1366,69,0.3002,0.4348,0.0168,0.7188,18.692,13.617,-0.5652,1
82,93,1146871,1146879,51,12,6193,107,1364,69,0.1202,0.7273,0.0081,0.9167,17.076,10.414,-0.2727,1
1591,1608,4345277,4345283,77,18,9329,112,1650,69,0.0509,0.3529,0.0103,0.9444,18.865,12.305,-0.6471,1
1448,1468,5281659,5281668,83,26,10583,115,1650,69,0.2206,0.45,0.0121,0.7692,19.191,1.301,-0.55,1
1669,1679,456531,456548,91,14,7263,64,1688,150,0.0107,0.5882,0.0059,0.7143,1.959,1,0.4118,1
1674,1682,570234,570244,35,14,2388,51,1686,150,0.0047,0.8,0.0047,0.5714,15.441,0.9031,0.2,1
1675,1684,663138,663171,167,23,10526,35,1688,150,0.0047,0.2727,0.0053,0.3913,22.227,0.9542,0.7273,1
1673,1684,702237,702267,194,40,12773,35,1688,150,0.0047,0.3667,0.0065,0.275,22.878,10.414,0.6333,1
742,753,311416,311420,35,13,4538,118,1658,143,0.895,0.3636,0.0066,0.8461,15.441,10.414,-0.6364,1
1058,1080,751892,751911,133,35,17085,112,1658,143,0.6972,0.8636,0.0133,0.6286,21.239,13.424,-0.1364,1
1292,1372,1506506,1506552,1973,134,240091,105,1658,143,0.345,0.575,0.0483,0.597,32.951,19.031,-0.425,1
123,140,1477978,1477986,69,19,8701,113,1652,100,0.1489,0.4706,0.0103,0.8947,18.389,12.305,-0.5294,1
1551,1576,2071735,2071746,143,36,17042,109,1668,100,0.1103,0.44,0.015,0.6944,21.553,13.979,-0.56,1
1379,1396,2128940,2128956,126,33,16498,116,1666,100,0.3241,0.9412,0.0102,0.5152,21.004,12.305,-0.0588,1
773,801,2240409,2240422,207,34,26766,114,1668,100,0.9269,0.4643,0.0168,0.8235,2.316,14.472,-0.5357,1
547,588,2084580,2084619,860,57,95173,91,1708,100,0.6405,0.9512,0.024,0.7193,29.345,16.128,-0.0488,1
1557,1584,2375780,2375805,339,79,39556,104,1710,100,0.1474,0.9259,0.0158,0.3418,25.302,14.314,-0.0741,1
691,710,664879,664883,55,19,7211,114,1694,143,0.8158,0.2105,0.0112,1,17.404,12.787,-0.7895,1
1398,1445,684296,684315,381,91,48528,111,1694,143,0.294,0.4043,0.0277,0.5165,25.809,16.721,-0.5957,1
900,916,693632,693638,53,17,6697,110,1692,143,0.9173,0.375,0.0095,0.9412,17.243,12.041,-0.625,1
832,848,712437,712446,67,29,8140,102,1692,143,0.9834,0.5625,0.0095,0.5517,18.261,12.041,-0.4375,1
1027,1048,787015,787022,76,22,9934,109,1692,143,0.7612,0.3333,0.0124,0.9546,18.808,13.222,-0.6667,1
1275,1300,883635,883640,73,28,9247,111,1692,143,0.4634,0.2,0.0148,0.8929,18.633,13.979,-0.8,1
983,1005,895625,895642,102,42,12942,114,1694,143,0.8135,0.7727,0.013,0.5238,20.086,13.424,-0.2273,1
374,382,303204,303209,24,10,3166,124,1364,130,0.5484,0.625,0.0059,0.8,13.802,0.9031,-0.375,1
196,209,157035,157044,60,20,7508,117,1364,40,0.2874,0.6923,0.0095,0.65,17.781,11.139,-0.3077,1
122,146,203252,203261,95,33,12566,124,1362,40,0.1792,0.375,0.0176,0.7273,19.777,13.802,-0.625,1
189,203,238753,238766,63,20,8140,118,1364,40,0.2771,0.9286,0.0103,0.7,17.993,11.461,-0.0714,1
213,229,260092,260110,137,50,17621,120,1364,40,0.3123,0.8889,0.0117,0.32,21.367,12.041,0.1111,1
345,362,283416,283428,60,23,7914,124,1364,40,0.5059,0.7059,0.0125,0.7391,17.781,12.305,-0.2941,1
121,148,373848,373861,149,49,19691,122,1360,40,0.1779,0.4815,0.0199,0.551,21.732,14.314,-0.5185,1
182,211,402237,402266,268,98,35565,125,1364,40,0.2669,1,0.0213,0.2959,24.281,14.624,0,1
273,298,473262,473272,94,30,11877,117,1366,40,0.3997,0.4,0.0183,0.8333,19.731,13.979,-0.6,1
