@relation Weight-Lifting

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x40 numeric
@attribute x42 numeric
@attribute x44 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute class {A,B,E}

@data
118,28,-10.4,17,-0.55,-0.46,-23,62,-158,-21,586,-360,136,117,-51,39,72,-423,417,390,0.39,-0.75,0.18,-60,-126,34,210,-699,-193,133,3.99,108,-2.79,53,-124,793,768,B
118,28,-10.5,18,-0.48,-0.41,-22,64,-158,-21,590,-349,135,119,-51,33,73,-434,404,383,0.5,-0.75,0.02,-54,-124,57,218,-703,-200,133,6.4,111,-2.79,53,-115,791,781,B
118,27.9,-10.5,18,-0.4,-0.39,-20,69,-159,-21,597,-354,134,121,-33,6,61,-456,393,382,0.66,-0.87,-0.36,-57,-117,67,229,-707,-207,132,9.07,114,-3.05,66,-100,788,800,B
118,27.7,-10.4,18,-0.32,-0.39,-26,74,-162,-18,590,-363,133,122,-16,2,56,-465,378,377,0.72,-0.98,-0.38,-55,-104,56,249,-696,-198,131,11.5,117,-3.31,52,-98,781,820,B
118,27.5,-10.2,18,-0.27,-0.39,-31,71,-161,-18,589,-351,131,123,-5,0,44,-470,378,384,0.66,-0.92,-0.16,-61,-100,57,245,-700,-200,131,14.2,121,-3.42,27,-99,765,809,B
119,27.3,-10,18,-0.24,-0.39,-35,67,-163,-12,590,-357,130,124,7,-4,40,-482,370,386,0.67,-0.9,-0.18,-53,-94,61,263,-689,-195,132,16.7,125,-3.44,19,-106,737,812,B
119,27.2,-9.77,18,-0.21,-0.38,-34,69,-164,-12,587,-355,128,125,13,-5,40,-486,366,383,0.79,-1,-0.05,-47,-99,81,279,-684,-196,132,19.2,129,-3.61,-8,-111,720,805,B
119,27,-9.48,19,-0.19,-0.39,-33,71,-167,-14,597,-366,126,126,13,0,38,-501,358,381,0.87,-0.98,0.08,-48,-120,57,295,-675,-194,134,21.9,134,-3.79,-23,-122,670,782,B
119,26.8,-9.19,19,-0.16,-0.39,-34,71,-167,-7,588,-366,125,127,9,4,38,-501,361,375,0.82,-0.83,0.1,-35,-101,42,303,-680,-185,135,24.5,138,-3.93,-48,-130,617,763,B
119,26.6,-8.82,19,-0.13,-0.38,-36,71,-168,-4,589,-355,123,128,6,6,41,-502,359,372,0.67,-0.83,0.34,-23,-79,56,314,-670,-166,136,27.3,143,-3.93,-54,-134,581,753,B
120,26.4,-8.46,19,-0.13,-0.38,-40,69,-169,-10,583,-356,122,129,1,6,42,-511,350,368,0.66,-0.96,0.44,-25,-95,68,322,-670,-170,138,29.9,148,-3.97,-73,-134,506,726,B
120,26.2,-8.06,19,-0.13,-0.38,-40,70,-170,-10,584,-350,120,129,2,4,43,-515,355,380,0.74,-0.98,0.15,-38,-134,57,335,-664,-169,140,32.8,153,-4.09,-66,-129,433,694,B
120,26.1,-7.67,19,-0.13,-0.38,-38,70,-166,-7,594,-364,119,130,4,-2,46,-514,351,368,0.74,-0.85,-0.03,-34,-107,25,352,-665,-156,143,35.6,159,-4.37,-84,-139,390,683,B
120,25.9,-7.24,19,-0.11,-0.38,-35,68,-167,-2,580,-355,118,130,3,-3,47,-514,348,376,0.53,-0.88,0.08,-12,-52,43,356,-653,-151,146,38.4,165,-4.42,-102,-154,294,649,B
121,25.8,-6.85,19,-0.1,-0.36,-35,69,-168,-1,589,-366,117,130,1,1,43,-512,350,386,0.53,-1.06,-0.05,5,-54,70,368,-648,-158,149,41,171,-4.3,-97,-166,207,610,B
121,25.6,-6.45,19,-0.1,-0.36,-38,69,-172,0,583,-375,116,129,11,10,56,-505,352,389,0.63,-1.17,-0.18,11,-72,69,377,-645,-150,151,43.4,177,-4.05,-83,-163,164,603,B
121,25.4,-6.06,19,-0.1,-0.34,-43,70,-170,2,583,-368,116,129,3,10,58,-502,348,387,0.66,-1.2,-0.16,10,-41,49,399,-628,-143,154,45.5,-177,-3.92,-79,-152,70,558,B
122,25.3,-5.69,20,-0.11,-0.33,-47,72,-174,3,588,-366,116,128,0,17,61,-494,349,388,0.51,-1.27,0.26,25,12,56,408,-624,-139,157,47.2,-171,-3.95,-44,-153,-22,504,B
122,25.2,-5.38,20,-0.18,-0.36,-51,73,-174,-6,583,-369,116,127,3,20,68,-474,350,396,0.29,-1.41,0.71,47,27,72,426,-610,-124,160,48.3,-164,-4,-69,-150,-77,485,B
122,25.3,-5.11,21,-0.22,-0.38,-51,74,-180,1,585,-370,116,126,1,24,81,-468,351,408,0.19,-1.49,1,51,-11,66,434,-602,-128,161,49.2,-159,-3.97,-62,-161,-157,420,B
122,25.3,-4.86,21,-0.27,-0.41,-50,76,-180,-1,582,-365,117,124,0,34,93,-449,366,413,0.08,-1.43,1.21,37,-43,50,462,-580,-108,164,49.6,-152,-3.76,-104,-175,-209,385,B
122,25.3,-4.67,21,-0.32,-0.43,-48,73,-182,1,584,-367,117,122,-12,39,92,-425,368,435,-0.02,-1.3,1.26,22,-60,77,466,-573,-97,167,50.3,-146,-3.53,-91,-175,-286,327,B
123,25.4,-4.52,20,-0.37,-0.44,-49,69,-180,-4,582,-374,117,120,-20,41,93,-400,377,448,0,-1.14,1.07,23,-73,92,487,-571,-97,170,50.5,-140,-3.5,-73,-185,-368,259,B
123,25.5,-4.46,20,-0.42,-0.44,-49,70,-179,-1,586,-374,117,117,-17,49,114,-360,383,460,-0.03,-1.08,0.97,27,-56,92,489,-562,-94,173,50,-133,-3.42,-88,-194,-397,223,B
123,25.6,-4.44,21,-0.47,-0.46,-49,75,-182,4,584,-359,117,114,-13,52,134,-341,393,479,0.06,-1.09,0.9,20,-47,86,505,-545,-78,177,49.5,-126,-3.15,-110,-182,-462,169,B
123,25.7,-4.42,20,-0.5,-0.48,-48,74,-179,-2,583,-373,117,110,-19,53,138,-285,387,494,0.16,-0.95,0.79,9,-68,76,509,-536,-65,-179,49.2,-119,-3,-87,-199,-516,109,B
123,25.9,-4.51,20,-0.55,-0.49,-45,67,-178,6,586,-360,117,106,-20,54,138,-256,399,500,0.1,-0.69,0.69,9,-63,94,517,-533,-82,-174,47.8,-112,-2.99,-33,-206,-537,79,B
123,26,-4.58,20,-0.56,-0.48,-43,67,-178,0,587,-369,117,102,-9,70,181,-194,386,523,0.14,-0.51,0.56,6,-36,110,519,-526,-73,-170,45.3,-106,-2.86,-35,-207,-589,30,B
123,26,-4.69,20,-0.56,-0.46,-43,74,-179,1,586,-373,117,98,-13,71,182,-110,402,533,0.37,-0.5,0.41,4,-23,113,525,-514,-64,-166,42.9,-100,-2.57,-59,-209,-617,4,B
122,26.1,-4.83,20,-0.56,-0.51,-41,76,-179,-1,589,-371,117,93.1,-7,74,181,-76,390,536,0.53,-0.47,0.26,9,-48,93,528,-514,-59,-164,40.8,-96.4,-2.5,8,-220,-631,-16,B
122,26.1,-4.97,20,-0.58,-0.52,-40,71,-174,-1,588,-369,117,88.1,14,79,192,16,380,537,0.47,-0.31,0.21,17,-52,68,527,-509,-56,-161,38.5,-92.9,-2.38,8,-240,-647,-22,B
122,26.2,-5.08,20,-0.55,-0.51,-39,66,-176,-11,588,-366,117,82.7,38,74,184,65,378,541,0.35,-0.14,0.2,23,-29,71,533,-515,-55,-159,36.3,-90.2,-1.98,16,-266,-648,-17,B
122,26.2,-5.16,20,-0.53,-0.51,-38,69,-175,-5,588,-369,117,77.4,66,75,198,148,365,522,0.32,-0.11,0.11,27,-7,81,534,-516,-55,-158,34.6,-88.4,-1.4,-24,-274,-645,-12,B
122,26.2,-5.24,20,-0.51,-0.49,-37,72,-174,-7,588,-368,117,71.9,81,68,167,248,353,499,0.34,-0.14,0.08,26,5,89,533,-510,-53,-157,33.9,-87.3,-0.77,-37,-267,-641,8,B
122,26.2,-5.29,19,-0.5,-0.51,-38,72,-170,-3,583,-367,117,66.4,110,60,161,287,343,492,0.31,-0.21,0.13,30,13,77,538,-507,-47,-156,34.5,-87.1,0.18,-42,-275,-643,16,B
122,26.2,-5.33,19,-0.47,-0.51,-37,66,-166,-11,585,-366,117,60.9,130,61,169,369,326,452,0.22,-0.27,0.21,38,17,65,533,-504,-51,-156,35.8,-88,1.01,-14,-259,-627,29,B
122,26.2,-5.34,19,-0.43,-0.49,-36,66,-167,-8,584,-362,117,55.6,144,54,162,407,316,431,0.21,-0.35,0.23,34,21,78,542,-503,-45,-157,37.7,-89.6,1.51,-29,-239,-619,54,B
122,26.1,-5.29,19,-0.4,-0.49,-34,78,-170,0,584,-357,117,50.1,152,60,153,481,301,385,0.22,-0.39,0.3,20,3,87,546,-500,-47,-157,39.7,-91.4,1.81,-36,-233,-602,60,B
122,26,-5.22,19,-0.39,-0.51,-36,73,-168,-10,586,-369,117,44.9,161,59,150,544,273,332,0.19,-0.34,0.23,15,-22,76,548,-501,-43,-158,42.1,-93.9,2.02,-41,-231,-581,93,B
122,25.9,-5.16,18,-0.37,-0.51,-36,62,-164,-8,588,-360,117,39.2,181,57,158,569,258,298,0.22,-0.22,0.02,5,-36,75,552,-494,-37,-160,44.5,-97,2.3,-35,-239,-574,114,B
122,25.9,-5.03,18,-0.34,-0.48,-38,62,-166,1,591,-363,117,33.3,188,48,136,630,242,238,0.32,-0.13,-0.16,6,-18,92,551,-500,-40,-162,47,-101,2.41,-64,-211,-547,150,B
122,25.8,-4.87,19,-0.31,-0.44,-40,72,-169,-9,584,-365,116,28,210,47,133,651,225,206,0.43,-0.1,-0.2,6,-3,107,548,-491,-30,-163,49.6,-105,2.5,-51,-208,-493,204,B
122,25.7,-4.75,20,-0.31,-0.46,-40,80,-169,1,588,-363,116,22.1,222,40,106,685,198,135,0.55,-0.05,-0.25,4,-17,104,547,-494,-35,-164,51.9,-109,2.59,-41,-200,-468,229,B
122,25.6,-4.65,20,-0.32,-0.49,-39,75,-172,-6,589,-365,116,16.8,240,38,96,712,172,64,0.64,0.05,-0.44,0,-34,87,539,-500,-40,-164,53.7,-112,2.62,-55,-192,-424,307,B
122,25.5,-4.53,19,-0.32,-0.49,-39,66,-170,-3,598,-363,116,10.6,256,27,69,723,155,26,0.67,0.13,-0.64,11,-24,78,541,-508,-34,-164,55.7,-115,2.7,-57,-185,-359,383,B
122,25.5,-4.39,19,-0.32,-0.44,-39,65,-169,5,591,-364,115,5.28,280,19,59,724,124,-45,0.67,0.13,-0.64,25,-3,81,542,-509,-42,-164,57.9,-120,2.87,-56,-173,-325,424,B
122,25.4,-4.28,19,-0.32,-0.44,-40,75,-170,-1,588,-364,115,-0.78,276,27,48,735,112,-83,0.72,0.16,-0.62,14,-5,98,535,-509,-55,-168,60.3,-127,3.42,-52,-172,-243,508,B
122,25.3,-4.2,19,-0.35,-0.49,-44,76,-167,4,583,-359,115,-6.11,306,4,-13,717,67,-157,0.82,0.27,-0.75,7,-25,92,538,-515,-48,-174,62.4,-137,3.56,-44,-153,-157,586,B
122,25.3,-4.17,19,-0.39,-0.49,-47,70,-165,5,598,-350,114,-11.7,317,6,-22,715,67,-191,0.85,0.42,-0.95,8,-41,84,527,-515,-47,-180,64,-147,3.45,-63,-131,-114,631,B
121,25.4,-4.1,19,-0.42,-0.48,-45,65,-164,1,585,-360,114,-17.5,323,-7,-38,690,22,-259,0.88,0.48,-1.08,26,-26,77,523,-525,-56,173,65.2,-158,3.4,-65,-141,-20,715,B
121,25.4,-4.11,19,-0.42,-0.44,-43,67,-165,0,590,-348,113,-22.9,320,-17,-67,654,-14,-321,0.87,0.5,-1.13,31,-14,81,521,-533,-59,161,65,-174,4.11,-58,-123,84,774,B
121,25.4,-4.06,19,-0.4,-0.46,-40,70,-164,6,588,-356,113,-28.5,315,-41,-120,632,-34,-344,0.9,0.55,-1.23,28,-15,89,518,-541,-70,148,62.9,170,4.08,-9,-91,126,808,B
121,27.6,-8.27,19,-0.71,-0.56,-41,71,-171,-17,591,-366,140,113,-23,31,89,-379,416,419,0.95,-0.75,0.15,-71,-116,37,161,-707,-232,132,5.29,103,-2.31,94,-122,802,811,B
121,27.7,-8.5,19,-0.71,-0.54,-39,68,-170,-21,592,-363,139,116,-34,41,62,-414,415,400,0.92,-0.71,0.18,-66,-120,32,173,-706,-212,131,7.36,106,-2.71,149,-122,805,823,B
121,27.9,-8.76,19,-0.71,-0.54,-35,66,-168,-24,585,-363,139,118,-41,42,55,-422,405,408,0.87,-0.64,0.13,-59,-133,36,183,-707,-222,131,9.71,110,-3.07,116,-118,798,834,B
120,28.1,-8.98,18,-0.67,-0.51,-31,65,-165,-15,582,-364,138,119,-34,30,63,-445,393,386,0.9,-0.63,0.11,-56,-135,41,187,-712,-198,131,12.1,114,-3.31,110,-117,791,842,B
120,28.2,-9.19,18,-0.63,-0.48,-26,64,-164,-26,589,-369,138,121,-16,20,53,-461,388,388,0.87,-0.67,0.1,-54,-120,37,195,-711,-213,131,14.6,118,-3.48,60,-121,775,845,B
120,28.2,-9.32,18,-0.56,-0.43,-28,64,-161,-24,588,-354,137,122,-2,20,44,-462,383,381,0.79,-0.74,0.1,-46,-113,42,206,-707,-202,132,17.2,122,-3.64,43,-128,756,844,B
120,28.2,-9.37,18,-0.51,-0.39,-29,65,-159,-26,584,-365,136,123,-2,16,40,-473,383,366,0.74,-0.64,0.18,-51,-130,46,214,-705,-206,133,20,127,-3.81,34,-134,724,840,B
120,28.1,-9.41,18,-0.45,-0.39,-27,69,-159,-30,590,-364,135,124,-4,12,40,-479,378,371,0.74,-0.45,0.3,-57,-149,42,217,-705,-191,133,22.9,131,-3.95,10,-138,675,825,B
120,28,-9.37,19,-0.39,-0.41,-27,75,-163,-25,581,-364,134,125,-5,6,31,-484,385,376,0.66,-0.32,0.18,-54,-136,36,226,-710,-190,134,26.2,136,-4.11,-19,-139,654,833,B
120,27.8,-9.29,19,-0.32,-0.41,-30,75,-167,-25,583,-364,133,125,8,4,39,-487,378,371,0.63,-0.34,0.07,-56,-121,60,231,-695,-184,135,29.4,140,-4.03,-42,-143,585,821,B
120,27.5,-9.11,19,-0.27,-0.41,-37,70,-170,-23,585,-368,132,126,12,3,47,-493,372,373,0.74,-0.24,-0.03,-69,-129,78,233,-702,-178,136,32.7,145,-4,-11,-144,512,812,B
120,27.4,-8.95,19,-0.27,-0.41,-40,72,-170,-15,584,-366,130,126,9,-1,44,-498,367,373,0.71,-0.16,-0.33,-66,-134,53,236,-697,-182,137,36,150,-4.16,-21,-140,477,804,B
121,27.2,-8.75,20,-0.27,-0.43,-41,75,-174,-22,576,-366,130,126,5,-2,41,-493,371,369,0.58,-0.42,-0.52,-53,-93,58,240,-706,-183,139,39.4,155,-4.06,-52,-136,392,786,B
121,27.1,-8.57,20,-0.27,-0.44,-39,74,-176,-21,584,-367,128,127,0,-4,42,-488,367,374,0.71,-0.66,-0.38,-50,-77,73,248,-691,-184,140,42.4,160,-3.82,-37,-130,307,756,B
121,26.9,-8.33,19,-0.27,-0.46,-36,73,-171,-13,584,-368,127,127,0,-2,50,-498,374,370,0.79,-0.63,-0.33,-47,-98,63,258,-692,-180,142,45.1,165,-3.76,-41,-120,271,748,B
121,26.8,-8.08,19,-0.24,-0.46,-37,71,-170,-20,587,-370,127,126,4,-1,49,-487,370,379,0.69,-0.61,-0.2,-41,-91,51,261,-687,-183,145,47.5,171,-3.89,-24,-121,176,712,B
121,26.6,-7.82,19,-0.22,-0.48,-38,71,-170,-13,585,-363,126,126,13,4,63,-486,365,373,0.64,-0.82,0.08,-30,-57,83,277,-684,-176,149,49.4,178,-3.97,-69,-128,134,688,B
121,26.5,-7.57,19,-0.24,-0.46,-41,68,-171,-20,583,-371,126,126,6,3,61,-483,376,386,0.74,-0.92,0.31,-33,-61,101,280,-690,-173,154,51.1,-174,-3.92,-75,-123,37,635,B
121,26.4,-7.3,19,-0.24,-0.46,-40,68,-172,-15,584,-366,126,125,-4,5,60,-476,371,390,0.66,-0.92,0.38,-34,-90,62,295,-674,-152,158,52.2,-166,-4.05,-64,-136,-48,577,B
121,26.3,-7.01,19,-0.22,-0.44,-40,67,-173,-12,591,-370,125,124,-1,11,62,-463,375,402,0.55,-0.92,0.39,-30,-92,45,308,-681,-144,162,52.8,-159,-4.05,-62,-144,-98,534,B
121,26.2,-6.73,19,-0.22,-0.43,-39,66,-174,-9,585,-356,125,123,7,17,71,-457,375,406,0.43,-0.87,0.38,-16,-79,46,318,-673,-144,165,53.2,-152,-4.21,-80,-163,-199,462,B
122,26.1,-6.4,20,-0.21,-0.39,-35,66,-176,-13,581,-368,125,121,6,16,76,-437,379,410,0.42,-0.8,0.38,-9,-89,59,330,-668,-138,168,53.5,-145,-4.09,-62,-159,-281,387,B
122,26,-6.1,20,-0.22,-0.38,-39,70,-175,-14,581,-366,125,120,1,24,75,-414,383,431,0.42,-0.8,0.36,-14,-112,57,342,-659,-124,172,53.4,-137,-4.11,-35,-165,-334,343,B
122,25.9,-5.84,20,-0.24,-0.38,-47,66,-175,-9,582,-363,124,118,-2,33,84,-402,387,435,0.22,-0.8,0.44,-14,-102,46,349,-662,-135,177,52.7,-128,-4.08,-9,-187,-420,255,B
122,25.9,-5.54,20,-0.27,-0.34,-47,67,-180,-7,589,-358,124,116,3,34,94,-367,400,447,0.06,-0.77,0.21,-7,-81,67,353,-650,-125,-180,51.3,-120,-3.97,13,-204,-503,166,B
123,25.9,-5.29,20,-0.32,-0.34,-49,76,-179,-9,586,-367,124,114,3,29,90,-358,393,471,0.24,-0.8,0.07,-15,-85,100,365,-647,-118,-176,48.6,-111,-3.81,-26,-203,-547,115,B
123,25.9,-5.09,21,-0.35,-0.39,-48,74,-182,-8,575,-376,124,112,0,40,104,-320,408,473,0.26,-1,0.11,-9,-67,79,373,-645,-121,-172,46.2,-104,-3.36,14,-217,-594,43,B
123,26,-5.01,21,-0.4,-0.41,-49,69,-183,-5,579,-377,124,109,0,50,113,-299,405,470,-0.05,-1.12,0.34,11,-45,42,380,-641,-108,-169,44,-98.3,-3.15,56,-232,-640,-13,B
123,26.1,-4.94,21,-0.45,-0.41,-55,71,-184,-10,580,-372,123,106,9,53,117,-256,409,490,-0.1,-1.12,0.48,20,-35,61,399,-629,-119,-167,41.5,-93.5,-2.89,77,-253,-648,-34,B
123,26.3,-4.93,21,-0.51,-0.44,-53,74,-188,-10,586,-366,123,103,21,60,125,-204,409,501,0.14,-1.12,0.41,9,-55,100,414,-618,-109,-165,39,-89.8,-2.54,53,-294,-663,-49,B
123,26.5,-4.92,21,-0.56,-0.48,-47,74,-187,-9,576,-371,122,100,29,67,124,-181,417,511,0.31,-1.11,0.49,11,-56,91,417,-618,-94,-163,36.8,-87,-1.88,10,-310,-668,-34,B
123,26.7,-4.97,21,-0.58,-0.49,-41,72,-185,-17,583,-374,122,97.1,36,69,129,-127,421,517,0.21,-1.06,0.79,9,-50,73,440,-608,-105,-162,35.9,-86,-0.82,10,-314,-657,-16,B
123,26.7,-5.04,20,-0.58,-0.49,-42,70,-182,-18,580,-362,122,93.7,19,72,151,-96,418,514,0.13,-0.9,1.02,-5,-66,78,447,-598,-85,-161,35.8,-86.2,0.16,6,-300,-645,9,B
123,26.8,-5.12,20,-0.59,-0.49,-45,68,-179,-21,585,-358,121,90.1,3,79,150,-29,416,519,0.14,-0.72,0.95,-10,-83,87,448,-597,-83,-161,36.5,-87.3,1.01,-15,-270,-644,17,B
123,26.9,-5.21,20,-0.63,-0.48,-48,69,-182,-19,581,-378,120,85.9,3,94,191,29,403,515,0.16,-0.61,0.67,-1,-64,98,454,-588,-71,-161,38.2,-89.4,1.65,-20,-252,-622,44,B
123,27.1,-5.43,20,-0.66,-0.48,-46,73,-181,-22,583,-373,120,81.5,-9,84,179,65,412,505,0.22,-0.66,0.44,9,-43,101,468,-589,-73,-162,40,-91.9,2.1,-12,-239,-615,65,B
123,27.2,-5.6,20,-0.64,-0.51,-38,68,-179,-24,583,-364,118,76.4,15,86,182,147,399,497,0.31,-0.77,0.31,17,-33,88,470,-577,-67,-164,42,-95.2,2.25,-22,-222,-600,87,B
123,27.3,-5.73,20,-0.61,-0.52,-39,67,-178,-22,584,-363,117,70.7,45,100,209,195,394,485,0.29,-0.87,0.25,25,-22,70,480,-567,-55,-165,43.9,-98.7,2.34,-48,-215,-572,118,B
123,27.3,-5.82,20,-0.58,-0.51,-43,74,-176,-22,578,-369,116,65.1,46,95,185,276,385,462,0.21,-0.9,0.25,43,-9,69,488,-556,-50,-167,45.7,-103,2.46,-52,-210,-559,139,B
122,27.3,-5.99,20,-0.58,-0.52,-44,77,-173,-28,582,-362,115,59.4,76,87,177,361,366,418,0.06,-0.92,0.38,61,2,63,498,-548,-57,-170,47.4,-107,2.54,-62,-204,-524,182,B
122,27.3,-6.13,20,-0.58,-0.56,-42,73,-174,-21,587,-369,113,53.2,105,77,155,403,348,397,-0.14,-1.01,0.54,67,8,64,505,-544,-56,-172,48.9,-113,2.73,-71,-189,-482,216,B
122,27.4,-6.27,19,-0.56,-0.56,-38,66,-170,-15,585,-371,112,46.8,152,69,140,473,325,344,-0.22,-1.09,0.61,56,-4,72,518,-530,-59,-174,50.2,-117,2.71,-87,-181,-465,246,B
122,27.3,-6.37,19,-0.51,-0.54,-35,68,-171,-28,582,-368,111,41.2,175,58,107,541,302,291,-0.19,-1.11,0.51,41,-11,89,524,-523,-53,-176,51.6,-122,2.7,-69,-188,-410,300,B
122,27.2,-6.43,19,-0.47,-0.54,-36,74,-170,-22,585,-364,110,34.6,206,63,104,580,283,259,-0.13,-1.04,0.51,28,0,105,533,-506,-59,-176,52.8,-126,2.76,-100,-194,-349,366,B
121,27.1,-6.44,19,-0.43,-0.56,-37,74,-169,-22,595,-360,109,28.5,215,58,97,625,272,193,-0.08,-0.96,0.57,8,-21,94,552,-498,-56,-179,54.4,-133,3.34,-115,-195,-318,396,B
121,27,-6.38,19,-0.4,-0.56,-37,69,-166,-20,584,-367,109,22.2,233,58,88,646,246,167,-0.06,-0.77,0.54,-5,-28,91,551,-491,-54,177,55.7,-140,3.58,-71,-172,-246,464,B
121,26.9,-6.31,19,-0.35,-0.52,-35,68,-166,-17,581,-359,108,16.2,247,55,61,686,217,83,-0.02,-0.63,0.44,-3,-19,94,557,-487,-53,173,57,-148,3.03,-88,-155,-175,536,B
121,26.7,-6.18,19,-0.31,-0.51,-33,68,-168,-18,584,-363,108,10.6,260,50,58,708,181,17,0.1,-0.5,0.28,-1,-17,100,568,-474,-57,169,58.5,-155,3.26,-117,-154,-132,571,B
121,26.6,-6.02,19,-0.27,-0.51,-34,70,-169,-17,585,-368,107,4.71,271,34,48,713,169,-12,0.21,-0.45,0.23,8,-17,101,572,-469,-51,161,59.5,-168,4.27,-57,-113,-31,642,B
121,26.4,-5.86,19,-0.27,-0.51,-45,73,-167,-13,590,-358,107,-0.79,281,30,31,720,128,-95,0.26,-0.4,0.18,15,-19,82,579,-470,-50,153,58.7,-180,4.09,41,-85,61,724,B
121,26.3,-5.69,19,-0.29,-0.51,-49,75,-167,-13,591,-352,106,-6.55,298,3,-3,720,109,-126,0.27,-0.31,0.05,16,-17,79,571,-468,-53,146,57,170,2.95,-56,-109,106,754,B
121,26.3,-5.55,20,-0.34,-0.52,-49,79,-169,-15,591,-360,106,-11.9,304,-4,-9,713,74,-193,0.39,-0.26,-0.1,16,1,84,570,-459,-46,139,54.4,159,3.31,-154,-119,191,809,B
121,26.4,-5.5,19,-0.39,-0.57,-43,72,-165,-9,596,-352,106,-17.4,306,-4,-26,685,29,-254,0.47,-0.21,-0.16,15,0,78,573,-463,-39,135,51,152,4.42,28,-82,243,835,B
121,26.4,-5.4,18,-0.39,-0.56,-37,63,-164,-11,588,-355,107,-22.7,301,-14,-69,681,4,-284,0.51,-0.08,-0.3,14,-12,74,575,-460,-52,134,48,146,3.28,-3,-76,331,867,B
121,26.3,-5.31,18,-0.37,-0.51,-35,60,-162,-12,591,-355,107,-28.2,323,-15,-62,640,-33,-345,0.58,0.02,-0.46,10,1,79,578,-462,-47,134,45.5,142,3.12,-77,-109,403,888,B
121,26.3,-5.17,18,-0.34,-0.48,-35,63,-161,-16,601,-352,108,-33.8,316,-16,-83,616,-63,-360,0.66,0.03,-0.59,10,14,74,578,-465,-54,133,42.2,137,3.56,-71,-126,442,900,B
121,26.2,-5.02,19,-0.32,-0.46,-40,71,-164,-9,592,-345,109,-38.6,313,-33,-132,572,-104,-416,0.69,0.11,-0.67,17,2,66,570,-472,-63,133,38.7,133,3.82,-39,-112,512,899,B
121,26.2,-4.9,19,-0.35,-0.46,-45,73,-164,-13,594,-340,109,-44.2,323,-47,-148,508,-143,-453,0.67,0.21,-0.75,18,-2,72,566,-462,-52,133,35.3,128,3.52,2,-118,580,901,B
121,26.2,-4.79,19,-0.37,-0.48,-47,71,-162,-9,593,-357,109,-49.2,319,-79,-187,481,-165,-478,0.74,0.27,-0.85,12,1,78,560,-470,-49,133,32.6,125,3.1,-32,-133,604,906,B
121,26.2,-4.79,19,-0.4,-0.46,-45,68,-164,-15,596,-343,109,-54.1,299,-149,-272,419,-187,-508,0.8,0.35,-0.97,19,-2,79,560,-483,-59,133,29.3,121,3.53,11,-132,659,889,B
121,26.2,-4.72,19,-0.4,-0.44,-40,67,-164,-13,597,-354,109,-58.5,297,-175,-313,364,-202,-526,0.83,0.39,-1.05,25,-7,76,559,-495,-68,133,26,117,3.6,14,-107,686,885,B
121,26.2,-4.67,18,-0.39,-0.41,-38,69,-163,-9,597,-340,109,-61.6,291,-203,-353,341,-208,-531,0.88,0.39,-1.15,25,-7,77,550,-493,-63,134,23,114,3.21,23,-109,722,872,B
121,26.2,-4.55,19,-0.37,-0.41,-42,72,-164,-14,587,-354,108,-64.1,306,-246,-360,312,-206,-542,0.95,0.4,-1.28,24,-14,86,546,-502,-67,134,20.3,110,3.24,21,-128,751,854,B
121,26.2,-4.52,19,-0.39,-0.41,-45,71,-165,-8,597,-354,107,-65.3,306,-248,-379,296,-200,-551,0.92,0.47,-1.26,29,-11,79,540,-502,-57,135,17,107,3.42,71,-136,766,852,B
121,26.2,-4.47,19,-0.39,-0.39,-43,70,-164,-13,589,-354,107,-65.1,311,-241,-369,296,-192,-544,0.88,0.53,-1.23,30,-4,79,532,-511,-73,136,14.4,105,2.79,56,-130,791,813,B
121,26.2,-4.45,19,-0.4,-0.41,-42,69,-163,-6,593,-352,107,-63.8,307,-228,-346,324,-191,-542,0.85,0.56,-1.12,27,0,86,532,-521,-87,136,12.4,102,2.31,32,-146,801,805,B
121,26.3,-4.4,18,-0.39,-0.38,-38,69,-163,-10,585,-355,107,-61.5,310,-212,-308,342,-188,-535,0.9,0.64,-1.1,18,-23,91,519,-528,-72,136,10.3,100,2.46,47,-168,805,797,B
121,26.2,-4.36,19,-0.37,-0.38,-38,69,-164,-7,591,-359,108,-58.7,324,-161,-263,382,-185,-511,0.9,0.75,-1.12,16,-42,82,507,-543,-81,136,8.39,98,2.54,35,-166,801,805,B
121,26.2,-4.3,19,-0.37,-0.38,-41,72,-165,-12,589,-360,108,-55.4,337,-135,-241,423,-170,-509,0.87,0.8,-1.08,22,-32,80,505,-544,-88,135,6.69,95.6,2.31,26,-161,812,806,B
